"participant","group","trial_no","time","recalled","word","recall_acc","recall_rt","study_pos","test_pos","image","item_type","id"
"5a847fd2aa46dd00016ba03c","younger",7,1,"NATION","DOZEN",FALSE,2.74639,1,1,"anchor","old-new",711
"5a847fd2aa46dd00016ba03c","younger",7,2,"DOZEN","NATION",FALSE,8.275625,3,2,"wheelbarrow","mis-match",711
"5a847fd2aa46dd00016ba03c","younger",7,3,"NIGHT","NIGHT",TRUE,1.930975,2,3,"cap","match",711
"5a847fd2aa46dd00016ba03c","younger",7,4,"HONEY","HONEY",TRUE,3.163115,0,4,"taxi","new-new",711
"5a847fd2aa46dd00016ba03c","younger",8,1,"TEAR","TEAR",TRUE,1.93049,2,1,"shovel","new-new",712
"5a847fd2aa46dd00016ba03c","younger",8,2,"DANGER","DANGER",TRUE,1.901195,1,2,"tray","new-new",712
"5a847fd2aa46dd00016ba03c","younger",8,3,"MILLER","MILLER",TRUE,5.11177,0,3,"balcony","new-new",712
"5a847fd2aa46dd00016ba03c","younger",8,4,"SPEECH","SPEECH",TRUE,3.146405,3,4,"motorbike","new-new",712
"5a847fd2aa46dd00016ba03c","younger",9,1,"?","ADVICE",FALSE,2.68288,2,1,"dice","new-new",713
"5a847fd2aa46dd00016ba03c","younger",9,2,"?","DIRT",FALSE,2.468085,0,2,"sun","new-new",713
"5a847fd2aa46dd00016ba03c","younger",9,3,"DEATH","DEATH",TRUE,1.681195,3,3,"pawn","new-new",713
"5a847fd2aa46dd00016ba03c","younger",9,4,"?","LETTER",FALSE,1.318785,1,4,"microphone","new-new",713
"5a847fd2aa46dd00016ba03c","younger",10,1,"SAKE","SAKE",TRUE,2.296925,1,1,"cathedral","mis-match",714
"5a847fd2aa46dd00016ba03c","younger",10,2,"WRITER","WRITER",TRUE,1.947805,2,2,"carrot","match",714
"5a847fd2aa46dd00016ba03c","younger",10,3,"MONTH","MONTH",TRUE,1.997865,0,3,"cherry","new-new",714
"5a847fd2aa46dd00016ba03c","younger",10,4,"BELT","BELT",TRUE,0.948385,3,4,"backpack","old-new",714
"5a847fd2aa46dd00016ba03c","younger",11,1,"AGENT","AGENT",TRUE,2.996225,3,1,"mushroom","new-new",715
"5a847fd2aa46dd00016ba03c","younger",11,2,"SALE","SALE",TRUE,2.39726,1,2,"dart","match",715
"5a847fd2aa46dd00016ba03c","younger",11,3,"IDEAS","IDEAS",TRUE,2.84712,0,3,"daisy","old-new",715
"5a847fd2aa46dd00016ba03c","younger",11,4,"LEADER","LEADER",TRUE,1.73111,2,4,"runner","mis-match",715
"5a847fd2aa46dd00016ba03c","younger",12,1,"HOTEL","HOTEL",TRUE,2.34696,0,1,"megaphone","new-new",716
"5a847fd2aa46dd00016ba03c","younger",12,2,"PHOTO","PHOTO",TRUE,2.447655,3,2,"spoon","new-new",716
"5a847fd2aa46dd00016ba03c","younger",12,3,"GODS","GODS",TRUE,1.98116,1,3,"windmill","new-new",716
"5a847fd2aa46dd00016ba03c","younger",12,4,"CLOCK","CLOCK",TRUE,1.46482,2,4,"sunflower","new-new",716
"5a847fd2aa46dd00016ba03c","younger",13,1,"CASINO","CASINO",TRUE,2.829725,0,1,"watch","mis-match",717
"5a847fd2aa46dd00016ba03c","younger",13,2,"","POLICY",FALSE,7.892715,2,2,"skateboard","new-new",717
"5a847fd2aa46dd00016ba03c","younger",13,3,"RECORD","RECORD",TRUE,2.46371,3,3,"razor","old-new",717
"5a847fd2aa46dd00016ba03c","younger",13,4,"VALLEY","VALLEY",TRUE,3.296255,1,4,"pencil","match",717
"5a847fd2aa46dd00016ba03c","younger",14,1,"APPLE","APPLE",TRUE,2.51347,1,1,"pepper","old-new",718
"5a847fd2aa46dd00016ba03c","younger",14,2,"FRIEND","FRIEND",TRUE,2.081135,2,2,"frame","match",718
"5a847fd2aa46dd00016ba03c","younger",14,3,"JUNGLE","JUNGLE",TRUE,1.96466,0,3,"boot","mis-match",718
"5a847fd2aa46dd00016ba03c","younger",14,4,"SYSTEM","SYSTEM",TRUE,1.34842,3,4,"scissors","new-new",718
"5a847fd2aa46dd00016ba03c","younger",15,1,"ESTATE","GLASS",FALSE,5.2104,0,1,"aeroplane","new-new",719
"5a847fd2aa46dd00016ba03c","younger",15,2,"GLASS","ESTATE",FALSE,3.72935,2,2,"salt","new-new",719
"5a847fd2aa46dd00016ba03c","younger",15,3,"PILLS","PILLS",TRUE,1.79777,1,3,"ring","new-new",719
"5a847fd2aa46dd00016ba03c","younger",15,4,"SYSTEM","DEMON",FALSE,4.695385,3,4,"mirror","new-new",719
"5a847fd2aa46dd00016ba03c","younger",16,1,"MILE","WEAPON",FALSE,2.296815,1,1,"bench","new-new",720
"5a847fd2aa46dd00016ba03c","younger",16,2,"DUDE","DUDE",TRUE,2.647345,3,2,"tractor","new-new",720
"5a847fd2aa46dd00016ba03c","younger",16,3,"KIND","MILE",FALSE,2.247745,2,3,"calendar","new-new",720
"5a847fd2aa46dd00016ba03c","younger",16,4,"WEAPON","KIND",FALSE,1.79789,0,4,"kettle","new-new",720
"5a8c970daa46dd00016be578","younger",1,1,"PRINCE","PRINCE",TRUE,2.828965,3,1,"peg","mis-match",689
"5a8c970daa46dd00016be578","younger",1,2,"FOOD","FOOD",TRUE,3.68201,1,2,"dart","new-new",689
"5a8c970daa46dd00016be578","younger",1,3,"HOUSE","HOUSE",TRUE,1.43101,2,3,"mushroom","match",689
"5a8c970daa46dd00016be578","younger",1,4,"THING","THING",TRUE,2.316375,0,4,"frame","old-new",689
"5a8c970daa46dd00016be578","younger",2,1,"FEET","FEET",TRUE,1.84763,2,1,"runner","new-new",690
"5a8c970daa46dd00016be578","younger",2,2,"FLIGHT","CANDY",FALSE,5.08219,1,2,"tractor","new-new",690
"5a8c970daa46dd00016be578","younger",2,3,"CLIENT","CLIENT",TRUE,2.23094,3,3,"watch","new-new",690
"5a8c970daa46dd00016be578","younger",2,4,"?","FLIGHT",FALSE,9.99918,0,4,"wheel","new-new",690
"5a8c970daa46dd00016be578","younger",3,1,"WRITER","WRITER",TRUE,1.71568,0,1,"cap","mis-match",691
"5a8c970daa46dd00016be578","younger",3,2,"WEAPON","WEAPON",TRUE,4.383205,2,2,"cherry","new-new",691
"5a8c970daa46dd00016be578","younger",3,3,"KID","KIND",FALSE,1.36618,1,3,"candle","match",691
"5a8c970daa46dd00016be578","younger",3,4,"SPEAKER","WOMEN",FALSE,3.532035,3,4,"microphone","old-new",691
"5a8c970daa46dd00016be578","younger",4,1,"BODY","BODY",TRUE,1.996295,0,1,"daisy","old-new",692
"5a8c970daa46dd00016be578","younger",4,2,"PENNY","PENNY",TRUE,2.032045,1,2,"stool","new-new",692
"5a8c970daa46dd00016be578","younger",4,3,"TOILET","TOILET",TRUE,1.515455,2,3,"anchor","mis-match",692
"5a8c970daa46dd00016be578","younger",4,4,"NATION","NATION",TRUE,1.548655,3,4,"stamp","match",692
"5a8c970daa46dd00016be578","younger",5,1,"POLICY","JUNGLE",FALSE,5.66299,1,1,"planet","old-new",693
"5a8c970daa46dd00016be578","younger",5,2,"?","BATH",FALSE,9.99972,2,2,"spoon","match",693
"5a8c970daa46dd00016be578","younger",5,3,"POLICY","POLICY",TRUE,3.214265,0,3,"pepper","mis-match",693
"5a8c970daa46dd00016be578","younger",5,4,"?","BELT",FALSE,9.999225,3,4,"wheelbarrow","new-new",693
"5a8c970daa46dd00016be578","younger",6,1,"SHOTS","SHOTS",TRUE,5.860415,2,1,"cart","new-new",694
"5a8c970daa46dd00016be578","younger",6,2,"DEATH","DEATH",TRUE,1.54956,1,2,"aeroplane","new-new",694
"5a8c970daa46dd00016be578","younger",6,3,"LEADER","LEADER",TRUE,1.398825,0,3,"sunflower","new-new",694
"5a8c970daa46dd00016be578","younger",6,4,"LIFE","LIFE",TRUE,1.748745,3,4,"pawn","new-new",694
"5a8c970daa46dd00016be578","younger",7,1,"LOTS","LOTS",TRUE,2.196475,3,1,"backpack","new-new",695
"5a8c970daa46dd00016be578","younger",7,2,"DEATH","FLESH",FALSE,2.99884,1,2,"windmill","new-new",695
"5a8c970daa46dd00016be578","younger",7,3,"CARS","CARS",TRUE,1.6988,2,3,"tray","new-new",695
"5a8c970daa46dd00016be578","younger",7,4,"HUGE","DOZEN",FALSE,5.24891,0,4,"gorilla","new-new",695
"5a8c970daa46dd00016be578","younger",8,1,"SAKE","SAKE",TRUE,2.16539,3,1,"motorbike","old-new",696
"5a8c970daa46dd00016be578","younger",8,2,"?","ADVICE",FALSE,10.002135,0,2,"megaphone","new-new",696
"5a8c970daa46dd00016be578","younger",8,3,"DEMON","DEMON",TRUE,2.4643,1,3,"telephone","mis-match",696
"5a8c970daa46dd00016be578","younger",8,4,"AREA","AREA",TRUE,1.26552,2,4,"shovel","match",696
"5a8c970daa46dd00016be578","younger",9,1,"NEAR","TEAR",FALSE,4.46003,2,1,"hanger","old-new",697
"5a8c970daa46dd00016be578","younger",9,2,"LETTER","LETTER",TRUE,2.53078,3,2,"mirror","match",697
"5a8c970daa46dd00016be578","younger",9,3,"SYSTEM","SYSTEM",TRUE,1.73313,0,3,"sun","new-new",697
"5a8c970daa46dd00016be578","younger",9,4,"ARTIST","ARTIST",TRUE,3.18273,1,4,"calendar","mis-match",697
"5a8c970daa46dd00016be578","younger",10,1,"AGENT","AGENT",TRUE,3.348335,2,1,"goose","new-new",698
"5a8c970daa46dd00016be578","younger",10,2,"SALE","SALE",TRUE,1.749825,1,2,"diamond","new-new",698
"5a8c970daa46dd00016be578","younger",10,3,"SERIES","SERIES",TRUE,1.699805,0,3,"tyre","new-new",698
"5a8c970daa46dd00016be578","younger",10,4,"?","MILLER",FALSE,9.735365,3,4,"bolt","new-new",698
"5a8c970daa46dd00016be578","younger",11,1,"LOTS","PLENTY",FALSE,3.929825,1,1,"salt","mis-match",699
"5a8c970daa46dd00016be578","younger",11,2,"CLOCK","CLOCK",TRUE,1.96444,2,2,"pear","new-new",699
"5a8c970daa46dd00016be578","younger",11,3,"STYLE","STYLE",TRUE,2.11535,3,3,"suitcase","match",699
"5a8c970daa46dd00016be578","younger",11,4,"HONEY","HONEY",TRUE,4.449945,0,4,"kettle","old-new",699
"5a8c970daa46dd00016be578","younger",12,1,"IDEAS","IDEAS",TRUE,4.232765,3,1,"coin","mis-match",700
"5a8c970daa46dd00016be578","younger",12,2,"BOYS","MOMENT",FALSE,1.89823,1,2,"boot","old-new",700
"5a8c970daa46dd00016be578","younger",12,3,"ROOF","ROOF",TRUE,1.36541,2,3,"rug","match",700
"5a8c970daa46dd00016be578","younger",12,4,"APPLE","APPLE",TRUE,2.298875,0,4,"dice","new-new",700
"5a8c970daa46dd00016be578","younger",13,1,"YARD","YARD",TRUE,2.663355,0,1,"monkey","match",701
"5a8c970daa46dd00016be578","younger",13,2,"PRINCE","SPEECH",FALSE,3.81552,2,2,"carrot","mis-match",701
"5a8c970daa46dd00016be578","younger",13,3,"DUDE","DIRT",FALSE,1.764755,1,3,"scissors","old-new",701
"5a8c970daa46dd00016be578","younger",13,4,"POLICE","MILE",FALSE,6.98208,3,4,"taxi","new-new",701
"5a8c970daa46dd00016be578","younger",14,1,"GODS","GODS",TRUE,4.413315,2,1,"perfume","new-new",702
"5a8c970daa46dd00016be578","younger",14,2,"DANGER","DANGER",TRUE,2.681095,0,2,"crown","new-new",702
"5a8c970daa46dd00016be578","younger",14,3,"VALLEY","FRIEND",FALSE,2.598845,3,3,"balcony","new-new",702
"5a8c970daa46dd00016be578","younger",14,4,"?","VALLEY",FALSE,9.998135,1,4,"basket","new-new",702
"5a8c970daa46dd00016be578","younger",15,1,"?","RECORD",FALSE,9.996655,1,1,"razor","new-new",703
"5a8c970daa46dd00016be578","younger",15,2,"NIGHTS","NIGHT",FALSE,3.13086,3,2,"bench","new-new",703
"5a8c970daa46dd00016be578","younger",15,3,"?","PILLS",FALSE,9.99891,0,3,"skateboard","new-new",703
"5a8c970daa46dd00016be578","younger",15,4,"FAMILY","FAMILY",TRUE,2.89758,2,4,"ring","new-new",703
"5a8c970daa46dd00016be578","younger",16,1,"?","PHOTO",FALSE,9.99889,1,1,"cathedral","mis-match",704
"5a8c970daa46dd00016be578","younger",16,2,"ESTATE","ESTATE",TRUE,2.91402,0,2,"map","new-new",704
"5a8c970daa46dd00016be578","younger",16,3,"GIRL","GIRL",TRUE,3.665545,3,3,"pencil","old-new",704
"5a8c970daa46dd00016be578","younger",16,4,"CSINO","CASINO",FALSE,3.147685,2,4,"helmet","match",704
"5acb457ce1546900019c3e6c","younger",1,1,"VALLEY","VALLEY",TRUE,9.701635,2,1,"megaphone","old-new",641
"5acb457ce1546900019c3e6c","younger",1,2,"PHOTO","PHOTO",TRUE,3.546665,1,2,"spoon","mis-match",641
"5acb457ce1546900019c3e6c","younger",1,3,"COPS","COPS",TRUE,1.76435,3,3,"pencil","match",641
"5acb457ce1546900019c3e6c","younger",1,4,"DOZEN","DOZEN",TRUE,2.345685,0,4,"basket","new-new",641
"5acb457ce1546900019c3e6c","younger",2,1,"SALE","SALE",TRUE,2.575315,0,1,"kettle","new-new",642
"5acb457ce1546900019c3e6c","younger",2,2,"?","ESTATE",FALSE,10.001085,2,2,"dart","new-new",642
"5acb457ce1546900019c3e6c","younger",2,3,"SYSTEM","SYSTEM",TRUE,2.261345,1,3,"peg","new-new",642
"5acb457ce1546900019c3e6c","younger",2,4,"HOUSE","HOUSE",TRUE,1.846795,3,4,"goose","new-new",642
"5acb457ce1546900019c3e6c","younger",3,1,"?","RIVER",FALSE,9.943245,1,1,"backpack","mis-match",643
"5acb457ce1546900019c3e6c","younger",3,2,"AREA","AREA",TRUE,1.78083,0,2,"bench","old-new",643
"5acb457ce1546900019c3e6c","younger",3,3,"PENNY","PENNY",TRUE,2.098125,3,3,"shovel","match",643
"5acb457ce1546900019c3e6c","younger",3,4,"WEAPON","WEAPON",TRUE,1.829795,2,4,"boot","new-new",643
"5acb457ce1546900019c3e6c","younger",4,1,"RIVER","BATH",FALSE,6.673295,2,1,"daisy","mis-match",644
"5acb457ce1546900019c3e6c","younger",4,2,"FEET","FEET",TRUE,1.596265,3,2,"crown","old-new",644
"5acb457ce1546900019c3e6c","younger",4,3,"GLASS","GLASS",TRUE,1.929315,0,3,"rug","match",644
"5acb457ce1546900019c3e6c","younger",4,4,"DEMON","DEMON",TRUE,1.796165,1,4,"salt","new-new",644
"5acb457ce1546900019c3e6c","younger",5,1,"WRITER","WRITER",TRUE,3.243235,1,1,"watch","new-new",645
"5acb457ce1546900019c3e6c","younger",5,2,"NIGHT","NIGHT",TRUE,2.49604,3,2,"cap","new-new",645
"5acb457ce1546900019c3e6c","younger",5,3,"ROOF","ROOF",TRUE,2.097225,0,3,"planet","new-new",645
"5acb457ce1546900019c3e6c","younger",5,4,"DEATH","DEATH",TRUE,1.28321,2,4,"suitcase","new-new",645
"5acb457ce1546900019c3e6c","younger",6,1,"LETTER","LETTER",TRUE,5.95864,1,1,"hanger","new-new",646
"5acb457ce1546900019c3e6c","younger",6,2,"MOMENT","MOMENT",TRUE,2.112395,3,2,"aeroplane","new-new",646
"5acb457ce1546900019c3e6c","younger",6,3,"FOOD","FOOD",TRUE,1.51648,0,3,"cathedral","new-new",646
"5acb457ce1546900019c3e6c","younger",6,4,"MILLER","MILLER",TRUE,2.213595,2,4,"sunflower","new-new",646
"5acb457ce1546900019c3e6c","younger",7,1,"CLIENT","CLIENT",TRUE,3.014615,2,1,"carrot","mis-match",647
"5acb457ce1546900019c3e6c","younger",7,2,"LIFE","LIFE",TRUE,1.76587,3,2,"razor","old-new",647
"5acb457ce1546900019c3e6c","younger",7,3,"LEADER","LEADER",TRUE,1.64727,0,3,"helmet","match",647
"5acb457ce1546900019c3e6c","younger",7,4,"SHORTS","SHOTS",FALSE,3.14704,1,4,"scissors","new-new",647
"5acb457ce1546900019c3e6c","younger",8,1,"YEAR","YEAR",TRUE,2.71008,1,1,"telephone","mis-match",648
"5acb457ce1546900019c3e6c","younger",8,2,"CANDY","CANDY",TRUE,2.145685,2,2,"cart","new-new",648
"5acb457ce1546900019c3e6c","younger",8,3,"ARTIST","ARTIST",TRUE,2.178625,3,3,"gorilla","old-new",648
"5acb457ce1546900019c3e6c","younger",8,4,"FLIGHT","FLIGHT",TRUE,1.863215,0,4,"tyre","match",648
"5acb457ce1546900019c3e6c","younger",9,1,"SAKE","SAKE",TRUE,2.30974,0,1,"ring","match",649
"5acb457ce1546900019c3e6c","younger",9,2,"CASINO","CASINO",TRUE,2.861475,2,2,"map","mis-match",649
"5acb457ce1546900019c3e6c","younger",9,3,"APPLE","APPLE",TRUE,1.76628,1,3,"stool","old-new",649
"5acb457ce1546900019c3e6c","younger",9,4,"SPEECH","SPEECH",TRUE,1.579635,3,4,"pear","new-new",649
"5acb457ce1546900019c3e6c","younger",10,1,"CARS","CARS",TRUE,2.2337,0,1,"motorbike","new-new",650
"5acb457ce1546900019c3e6c","younger",10,2,"MILE","MILE",TRUE,2.032995,3,2,"dice","new-new",650
"5acb457ce1546900019c3e6c","younger",10,3,"SPIRIT","SPIRIT",TRUE,1.96587,2,3,"tractor","new-new",650
"5acb457ce1546900019c3e6c","younger",10,4,"BOYS","BOYS",TRUE,1.46548,1,4,"monkey","new-new",650
"5acb457ce1546900019c3e6c","younger",11,1,"TEAR","TEAR",TRUE,2.61162,3,1,"calendar","new-new",651
"5acb457ce1546900019c3e6c","younger",11,2,"ADVICE","ADVICE",TRUE,2.195175,2,2,"stamp","mis-match",651
"5acb457ce1546900019c3e6c","younger",11,3,"BELT","BELT",TRUE,1.56322,1,3,"wheelbarrow","old-new",651
"5acb457ce1546900019c3e6c","younger",11,4,"LOTS","LOTS",TRUE,1.34674,0,4,"microphone","match",651
"5acb457ce1546900019c3e6c","younger",12,1,"IDEAS","IDEAS",TRUE,2.59903,3,1,"candle","new-new",652
"5acb457ce1546900019c3e6c","younger",12,2,"SERIES","SERIES",TRUE,2.032305,1,2,"coin","new-new",652
"5acb457ce1546900019c3e6c","younger",12,3,"STYLE","STYLE",TRUE,2.033795,2,3,"pawn","new-new",652
"5acb457ce1546900019c3e6c","younger",12,4,"FLESH","FLESH",TRUE,1.28053,0,4,"balcony","new-new",652
"5acb457ce1546900019c3e6c","younger",13,1,"BODY","BODY",TRUE,2.282535,3,1,"cherry","old-new",653
"5acb457ce1546900019c3e6c","younger",13,2,"GIRL","GIRL",TRUE,1.61095,2,2,"tray","match",653
"5acb457ce1546900019c3e6c","younger",13,3,"WOMEN","WOMEN",TRUE,2.21696,0,3,"wheel","mis-match",653
"5acb457ce1546900019c3e6c","younger",13,4,"PRINCE","PRINCE",TRUE,2.030385,1,4,"windmill","new-new",653
"5acb457ce1546900019c3e6c","younger",14,1,"RECORD","RECORD",TRUE,3.46122,3,1,"sun","new-new",654
"5acb457ce1546900019c3e6c","younger",14,2,"DANGER","DANGER",TRUE,2.495085,2,2,"skateboard","new-new",654
"5acb457ce1546900019c3e6c","younger",14,3,"POLICY","POLICY",TRUE,3.560965,1,3,"frame","new-new",654
"5acb457ce1546900019c3e6c","younger",14,4,"COUNTRY","NATION",FALSE,8.45894,0,4,"pepper","new-new",654
"5acb457ce1546900019c3e6c","younger",15,1,"YARD","YARD",TRUE,4.658855,3,1,"mushroom","new-new",655
"5acb457ce1546900019c3e6c","younger",15,2,"CLOCK","CLOCK",TRUE,1.64986,0,2,"bolt","match",655
"5acb457ce1546900019c3e6c","younger",15,3,"KIND","KIND",TRUE,1.995785,2,3,"perfume","old-new",655
"5acb457ce1546900019c3e6c","younger",15,4,"PLENTY","PLENTY",TRUE,2.778515,1,4,"diamond","mis-match",655
"5acb457ce1546900019c3e6c","younger",16,1,"FRIEND","FRIEND",TRUE,2.915285,3,1,"taxi","old-new",656
"5acb457ce1546900019c3e6c","younger",16,2,"JUNGLE","JUNGLE",TRUE,2.348105,1,2,"anchor","match",656
"5acb457ce1546900019c3e6c","younger",16,3,"THING","THING",TRUE,1.78287,2,3,"runner","mis-match",656
"5acb457ce1546900019c3e6c","younger",16,4,"DIRTY","DIRT",FALSE,3.729695,0,4,"mirror","new-new",656
"5adf9d0009eae20001130ad4","older",1,1,"?","MILLER",FALSE,4.771,2,1,"sunflower","new-new",1281
"5adf9d0009eae20001130ad4","older",1,2,"FOOD","FOOD",TRUE,3.435,0,2,"cathedral","new-new",1281
"5adf9d0009eae20001130ad4","older",1,3,"MOMENT","MOMENT",TRUE,10.001,3,3,"aeroplane","new-new",1281
"5adf9d0009eae20001130ad4","older",1,4,"LETTER","LETTER",TRUE,4.334,1,4,"hanger","new-new",1281
"5adf9d0009eae20001130ad4","older",2,1,"SAKE","SAKE",TRUE,5.526,0,1,"ring","match",1282
"5adf9d0009eae20001130ad4","older",2,2,"?","APPLE",FALSE,2.349,1,2,"stool","old-new",1282
"5adf9d0009eae20001130ad4","older",2,3,"?","SPEECH",FALSE,4.45,3,3,"pear","new-new",1282
"5adf9d0009eae20001130ad4","older",2,4,"CASINO","CASINO",TRUE,5.582,2,4,"map","mis-match",1282
"5adf9d0009eae20001130ad4","older",3,1,"ARTIST","ARTIST",TRUE,4.629,3,1,"gorilla","old-new",1283
"5adf9d0009eae20001130ad4","older",3,2,"CANDY","CANDY",TRUE,3.681,2,2,"cart","new-new",1283
"5adf9d0009eae20001130ad4","older",3,3,"FLIGHT","FLIGHT",TRUE,4.169,0,3,"tyre","match",1283
"5adf9d0009eae20001130ad4","older",3,4,"CASINO","YEAR",FALSE,6.516,1,4,"telephone","mis-match",1283
"5adf9d0009eae20001130ad4","older",4,1,"RIVER","RIVER",TRUE,9.998,1,1,"backpack","mis-match",1284
"5adf9d0009eae20001130ad4","older",4,2,"?","PENNY",FALSE,0.049,3,2,"shovel","match",1284
"5adf9d0009eae20001130ad4","older",4,3,"RIVER","WEAPON",FALSE,6.333,2,3,"boot","new-new",1284
"5adf9d0009eae20001130ad4","older",4,4,"AREA","AREA",TRUE,5.315,0,4,"bench","old-new",1284
"5adf9d0009eae20001130ad4","older",5,1,"DANGER","DANGER",TRUE,4.794,2,1,"skateboard","new-new",1285
"5adf9d0009eae20001130ad4","older",5,2,"RECORD","POLICY",FALSE,5.116,1,2,"frame","new-new",1285
"5adf9d0009eae20001130ad4","older",5,3,"POLICY","NATION",FALSE,8.867,0,3,"pepper","new-new",1285
"5adf9d0009eae20001130ad4","older",5,4,"RECORD","RECORD",TRUE,9.998,3,4,"sun","new-new",1285
"5adf9d0009eae20001130ad4","older",6,1,"HOUSE","HOUSE",TRUE,3.812,3,1,"goose","new-new",1286
"5adf9d0009eae20001130ad4","older",6,2,"SYSTEM","SYSTEM",TRUE,5.966,1,2,"peg","new-new",1286
"5adf9d0009eae20001130ad4","older",6,3,"DANGER","ESTATE",FALSE,3.966,2,3,"dart","new-new",1286
"5adf9d0009eae20001130ad4","older",6,4,"SALE","SALE",TRUE,3.499,0,4,"kettle","new-new",1286
"5adf9d0009eae20001130ad4","older",7,1,"GIRL","GIRL",TRUE,3.645,2,1,"tray","match",1287
"5adf9d0009eae20001130ad4","older",7,2,"BODY","PRINCE",FALSE,4.7,1,2,"windmill","new-new",1287
"5adf9d0009eae20001130ad4","older",7,3,"PRINCE","BODY",FALSE,9.766,3,3,"cherry","old-new",1287
"5adf9d0009eae20001130ad4","older",7,4,"WOMAN","WOMEN",FALSE,8.133,0,4,"wheel","mis-match",1287
"5adf9d0009eae20001130ad4","older",8,1,"COPS","COPS",TRUE,3.128,3,1,"pencil","match",1288
"5adf9d0009eae20001130ad4","older",8,2,"EGGS","DOZEN",FALSE,3.865,0,2,"basket","new-new",1288
"5adf9d0009eae20001130ad4","older",8,3,"VALLEY","PHOTO",FALSE,8.066,1,3,"spoon","mis-match",1288
"5adf9d0009eae20001130ad4","older",8,4,"?","VALLEY",FALSE,3.396,2,4,"megaphone","old-new",1288
"5adf9d0009eae20001130ad4","older",9,1,"BOYS","MILE",FALSE,9.996,3,1,"dice","new-new",1289
"5adf9d0009eae20001130ad4","older",9,2,"BOYS","BOYS",TRUE,7.199,1,2,"monkey","new-new",1289
"5adf9d0009eae20001130ad4","older",9,3,"SPIRIT","SPIRIT",TRUE,4.648,2,3,"tractor","new-new",1289
"5adf9d0009eae20001130ad4","older",9,4,"CARS","CARS",TRUE,4.233,0,4,"motorbike","new-new",1289
"5adf9d0009eae20001130ad4","older",10,1,"WRITER","WRITER",TRUE,4.46,1,1,"watch","new-new",1290
"5adf9d0009eae20001130ad4","older",10,2,"DEATH","DEATH",TRUE,3.832,2,2,"suitcase","new-new",1290
"5adf9d0009eae20001130ad4","older",10,3,"ROOF","ROOF",TRUE,4.767,0,3,"planet","new-new",1290
"5adf9d0009eae20001130ad4","older",10,4,"?","NIGHT",FALSE,3.064,3,4,"cap","new-new",1290
"5adf9d0009eae20001130ad4","older",11,1,"CLOCK","CLOCK",TRUE,4.695,0,1,"bolt","match",1291
"5adf9d0009eae20001130ad4","older",11,2,"YARD","YARD",TRUE,5.166,3,2,"mushroom","new-new",1291
"5adf9d0009eae20001130ad4","older",11,3,"KIND","KIND",TRUE,4.566,2,3,"perfume","old-new",1291
"5adf9d0009eae20001130ad4","older",11,4,"?","PLENTY",FALSE,4.959,1,4,"diamond","mis-match",1291
"5adf9d0009eae20001130ad4","older",12,1,"DEMON","DEMON",TRUE,8.429,1,1,"salt","new-new",1292
"5adf9d0009eae20001130ad4","older",12,2,"GLASS","GLASS",TRUE,3.6,0,2,"rug","match",1292
"5adf9d0009eae20001130ad4","older",12,3,"WATER","BATH",FALSE,3.899,2,3,"daisy","mis-match",1292
"5adf9d0009eae20001130ad4","older",12,4,"FEET","FEET",TRUE,3.065,3,4,"crown","old-new",1292
"5adf9d0009eae20001130ad4","older",13,1,"LOTS","LOTS",TRUE,5.195,0,1,"microphone","match",1293
"5adf9d0009eae20001130ad4","older",13,2,"ADVICE","TEAR",FALSE,5.083,3,2,"calendar","new-new",1293
"5adf9d0009eae20001130ad4","older",13,3,"WRITE","ADVICE",FALSE,4.563,2,3,"stamp","mis-match",1293
"5adf9d0009eae20001130ad4","older",13,4,"ADVICE","BELT",FALSE,7.099,1,4,"wheelbarrow","old-new",1293
"5adf9d0009eae20001130ad4","older",14,1,"SHOTS","SHOTS",TRUE,6.162,1,1,"scissors","new-new",1294
"5adf9d0009eae20001130ad4","older",14,2,"ADVICE","CLIENT",FALSE,6.834,2,2,"carrot","mis-match",1294
"5adf9d0009eae20001130ad4","older",14,3,"LEADER","LEADER",TRUE,3.482,0,3,"helmet","match",1294
"5adf9d0009eae20001130ad4","older",14,4,"CLEAR","LIFE",FALSE,7.784,3,4,"razor","old-new",1294
"5adf9d0009eae20001130ad4","older",15,1,"SERIES","SERIES",TRUE,4.499,1,1,"coin","new-new",1295
"5adf9d0009eae20001130ad4","older",15,2,"FLESH","FLESH",TRUE,4.199,0,2,"balcony","new-new",1295
"5adf9d0009eae20001130ad4","older",15,3,"IDEAS","IDEAS",TRUE,4.433,3,3,"candle","new-new",1295
"5adf9d0009eae20001130ad4","older",15,4,"?","STYLE",FALSE,2.667,2,4,"pawn","new-new",1295
"5adf9d0009eae20001130ad4","older",16,1,"THING","THING",TRUE,5.41,2,1,"runner","mis-match",1296
"5adf9d0009eae20001130ad4","older",16,2,"DIRT","DIRT",TRUE,4.717,0,2,"mirror","new-new",1296
"5adf9d0009eae20001130ad4","older",16,3,"JUNGLE","JUNGLE",TRUE,5.033,1,3,"anchor","match",1296
"5adf9d0009eae20001130ad4","older",16,4,"FRIEND","FRIEND",TRUE,4.128,3,4,"taxi","old-new",1296
"5b2954be2bc7780001c23b93","older",1,1,"DUDE","DUDE",TRUE,2.5696,0,1,"skateboard","old-new",1377
"5b2954be2bc7780001c23b93","older",1,2,"MILE","MOMENT",FALSE,2.1693,2,2,"stamp","match",1377
