"participant","trial_no","group","time","recalled","word","recall_acc","recall_rt","study_pos","test_pos","image","item_type","id"
"5b919592f5a22400012ca14e",4,"younger",4,"FLIGHT","FLIGHT",TRUE,4.365,0,4,"tyre","match",676
"5b919592f5a22400012ca14e",5,"younger",1,"ROOF","ROOF",TRUE,3.98,0,1,"planet","new-new",677
"5b919592f5a22400012ca14e",5,"younger",2,"WRITER","WRITER",TRUE,3.183,1,2,"watch","new-new",677
"5b919592f5a22400012ca14e",5,"younger",3,"DEATH","DEATH",TRUE,2.766,2,3,"suitcase","new-new",677
"5b919592f5a22400012ca14e",5,"younger",4,"NIGHT","NIGHT",TRUE,1.748,3,4,"cap","new-new",677
"5b919592f5a22400012ca14e",6,"younger",1,"GIRL","GIRL",TRUE,3.56,2,1,"tray","match",678
"5b919592f5a22400012ca14e",6,"younger",2,"WOMEN","WOMEN",TRUE,3.597,0,2,"wheel","mis-match",678
"5b919592f5a22400012ca14e",6,"younger",3,"PRINCE","PRINCE",TRUE,6.13,1,3,"windmill","new-new",678
"5b919592f5a22400012ca14e",6,"younger",4,"BODY","BODY",TRUE,2.065,3,4,"cherry","old-new",678
"5b919592f5a22400012ca14e",7,"younger",1,"APPLE","SPEECH",FALSE,8.025,3,1,"pear","new-new",679
"5b919592f5a22400012ca14e",7,"younger",2,"GREED","APPLE",FALSE,5.814,1,2,"stool","old-new",679
"5b919592f5a22400012ca14e",7,"younger",3,"SAKE","SAKE",TRUE,2.432,0,3,"ring","match",679
"5b919592f5a22400012ca14e",7,"younger",4,"CASINO","CASINO",TRUE,7.031,2,4,"map","mis-match",679
"5b919592f5a22400012ca14e",8,"younger",1,"BATH","BATH",TRUE,4.995,2,1,"daisy","mis-match",680
"5b919592f5a22400012ca14e",8,"younger",2,"GLASS","GLASS",TRUE,2.581,0,2,"rug","match",680
"5b919592f5a22400012ca14e",8,"younger",3,"DEMON","DEMON",TRUE,2.315,1,3,"salt","new-new",680
"5b919592f5a22400012ca14e",8,"younger",4,"FEET","FEET",TRUE,2.033,3,4,"crown","old-new",680
"5b919592f5a22400012ca14e",9,"younger",1,"MILE","MILE",TRUE,4.427,3,1,"dice","new-new",681
"5b919592f5a22400012ca14e",9,"younger",2,"SPIRIT","SPIRIT",TRUE,4.665,2,2,"tractor","new-new",681
"5b919592f5a22400012ca14e",9,"younger",3,"CARS","CARS",TRUE,2.532,0,3,"motorbike","new-new",681
"5b919592f5a22400012ca14e",9,"younger",4,"BOYS","BOYS",TRUE,2.616,1,4,"monkey","new-new",681
"5b919592f5a22400012ca14e",10,"younger",1,"TEAR","TEAR",TRUE,3.113,3,1,"calendar","new-new",682
"5b919592f5a22400012ca14e",10,"younger",2,"LOTS","BELT",FALSE,3.599,1,2,"wheelbarrow","old-new",682
"5b919592f5a22400012ca14e",10,"younger",3,"CLIENT","LOTS",FALSE,7.78,0,3,"microphone","match",682
"5b919592f5a22400012ca14e",10,"younger",4,"CASINO","ADVICE",FALSE,2.566,2,4,"stamp","mis-match",682
"5b919592f5a22400012ca14e",11,"younger",1,"MILLER","LETTER",FALSE,5.561,1,1,"hanger","new-new",683
"5b919592f5a22400012ca14e",11,"younger",2,"FOOD","FOOD",TRUE,2.43,0,2,"cathedral","new-new",683
"5b919592f5a22400012ca14e",11,"younger",3,"MOMENT","MOMENT",TRUE,3.715,3,3,"aeroplane","new-new",683
"5b919592f5a22400012ca14e",11,"younger",4,"LETTER","MILLER",FALSE,7.097,2,4,"sunflower","new-new",683
"5b919592f5a22400012ca14e",12,"younger",1,"PENNY","PENNY",TRUE,3.443,3,1,"shovel","match",684
"5b919592f5a22400012ca14e",12,"younger",2,"?","RIVER",FALSE,9.997,1,2,"backpack","mis-match",684
"5b919592f5a22400012ca14e",12,"younger",3,"DUDE","AREA",FALSE,3.597,0,3,"bench","old-new",684
"5b919592f5a22400012ca14e",12,"younger",4,"WEAPON","WEAPON",TRUE,2.682,2,4,"boot","new-new",684
"5b919592f5a22400012ca14e",13,"younger",1,"NATION","NATION",TRUE,5.062,0,1,"pepper","new-new",685
"5b919592f5a22400012ca14e",13,"younger",2,"POLICY","POLICY",TRUE,2.999,1,2,"frame","new-new",685
"5b919592f5a22400012ca14e",13,"younger",3,"DANGER","DANGER",TRUE,2.565,2,3,"skateboard","new-new",685
"5b919592f5a22400012ca14e",13,"younger",4,"RECORD","RECORD",TRUE,2.483,3,4,"sun","new-new",685
"5b919592f5a22400012ca14e",14,"younger",1,"SALE","SALE",TRUE,3.878,0,1,"kettle","new-new",686
"5b919592f5a22400012ca14e",14,"younger",2,"YEAR","HOUSE",FALSE,2.499,3,2,"goose","new-new",686
"5b919592f5a22400012ca14e",14,"younger",3,"OLD","ESTATE",FALSE,7.598,2,3,"dart","new-new",686
"5b919592f5a22400012ca14e",14,"younger",4,"?","SYSTEM",FALSE,9.997,1,4,"peg","new-new",686
"5b919592f5a22400012ca14e",15,"younger",1,"VALLEY","VALLEY",TRUE,5.529,2,1,"megaphone","old-new",687
"5b919592f5a22400012ca14e",15,"younger",2,"COPS","COPS",TRUE,3.432,3,2,"pencil","match",687
"5b919592f5a22400012ca14e",15,"younger",3,"YEAR","PHOTO",FALSE,3.347,1,3,"spoon","mis-match",687
"5b919592f5a22400012ca14e",15,"younger",4,"DOZEN","DOZEN",TRUE,3.949,0,4,"basket","new-new",687
"5b919592f5a22400012ca14e",16,"younger",1,"VALLEY","SERIES",FALSE,8.01,1,1,"coin","new-new",688
"5b919592f5a22400012ca14e",16,"younger",2,"IDEA","FLESH",FALSE,9.13,0,2,"balcony","new-new",688
"5b919592f5a22400012ca14e",16,"younger",3,"CA","IDEAS",FALSE,9.998,3,3,"candle","new-new",688
"5b919592f5a22400012ca14e",16,"younger",4,"IDEA","STYLE",FALSE,4.064,2,4,"pawn","new-new",688
"5bc6618e54b3bc0001a30ffa",1,"older",1,"CANDY","CANDY",TRUE,5.82662,2,1,"cart","new-new",1281
"5bc6618e54b3bc0001a30ffa",1,"older",2,"FLIGHT","FLIGHT",TRUE,4.500535,0,2,"tyre","match",1281
"5bc6618e54b3bc0001a30ffa",1,"older",3,"BATH","YEAR",FALSE,7.545495,1,3,"telephone","mis-match",1281
"5bc6618e54b3bc0001a30ffa",1,"older",4,"ARTIST","ARTIST",TRUE,5.23185,3,4,"gorilla","old-new",1281
"5bc6618e54b3bc0001a30ffa",2,"older",1,"FRIEND","FRIEND",TRUE,7.591465,3,1,"taxi","old-new",1282
"5bc6618e54b3bc0001a30ffa",2,"older",2,"?","THING",FALSE,4.26706,2,2,"runner","mis-match",1282
"5bc6618e54b3bc0001a30ffa",2,"older",3,"JUNGLE","JUNGLE",TRUE,5.334035,1,3,"anchor","match",1282
"5bc6618e54b3bc0001a30ffa",2,"older",4,"DIRTY","DIRT",FALSE,4.619135,0,4,"mirror","new-new",1282
"5bc6618e54b3bc0001a30ffa",3,"older",1,"?","RIVER",FALSE,5.85259,1,1,"backpack","mis-match",1283
"5bc6618e54b3bc0001a30ffa",3,"older",2,"PENNY","PENNY",TRUE,3.76542,3,2,"shovel","match",1283
"5bc6618e54b3bc0001a30ffa",3,"older",3,"AREA","AREA",TRUE,4.21911,0,3,"bench","old-new",1283
"5bc6618e54b3bc0001a30ffa",3,"older",4,"WEAPON","WEAPON",TRUE,5.13038,2,4,"boot","new-new",1283
"5bc6618e54b3bc0001a30ffa",4,"older",1,"?","BELT",FALSE,7.914645,1,1,"wheelbarrow","old-new",1284
"5bc6618e54b3bc0001a30ffa",4,"older",2,"LOTS","LOTS",TRUE,4.42897,0,2,"microphone","match",1284
"5bc6618e54b3bc0001a30ffa",4,"older",3,"ADVICE","TEAR",FALSE,4.705015,3,3,"calendar","new-new",1284
"5bc6618e54b3bc0001a30ffa",4,"older",4,"ADVICE","ADVICE",TRUE,8.201655,2,4,"stamp","mis-match",1284
"5bc6618e54b3bc0001a30ffa",5,"older",1,"WRITER","WRITER",TRUE,8.826505,1,1,"watch","new-new",1285
"5bc6618e54b3bc0001a30ffa",5,"older",2,"DEATH","DEATH",TRUE,5.932645,2,2,"suitcase","new-new",1285
"5bc6618e54b3bc0001a30ffa",5,"older",3,"ROOF","ROOF",TRUE,5.59603,0,3,"planet","new-new",1285
"5bc6618e54b3bc0001a30ffa",5,"older",4,"DEATH","NIGHT",FALSE,4.03812,3,4,"cap","new-new",1285
"5bc6618e54b3bc0001a30ffa",6,"older",1,"GIRL","GIRL",TRUE,3.923695,2,1,"tray","match",1286
"5bc6618e54b3bc0001a30ffa",6,"older",2,"WOMEN","WOMEN",TRUE,6.71168,0,2,"wheel","mis-match",1286
"5bc6618e54b3bc0001a30ffa",6,"older",3,"BODY","PRINCE",FALSE,5.972185,1,3,"windmill","new-new",1286
"5bc6618e54b3bc0001a30ffa",6,"older",4,"BODY","BODY",TRUE,4.967415,3,4,"cherry","old-new",1286
"5bc6618e54b3bc0001a30ffa",7,"older",1,"SPEECH","SPEECH",TRUE,5.22342,3,1,"pear","new-new",1287
"5bc6618e54b3bc0001a30ffa",7,"older",2,"APPLE","APPLE",TRUE,4.445995,1,2,"stool","old-new",1287
"5bc6618e54b3bc0001a30ffa",7,"older",3,"CASINO","CASINO",TRUE,8.45741,2,3,"map","mis-match",1287
"5bc6618e54b3bc0001a30ffa",7,"older",4,"SAKE","SAKE",TRUE,3.86756,0,4,"ring","match",1287
"5bc6618e54b3bc0001a30ffa",8,"older",1,"SALE","SALE",TRUE,5.96639,0,1,"kettle","new-new",1288
"5bc6618e54b3bc0001a30ffa",8,"older",2,"HOUSE","HOUSE",TRUE,4.1746,3,2,"goose","new-new",1288
"5bc6618e54b3bc0001a30ffa",8,"older",3,"?","SYSTEM",FALSE,2.457485,1,3,"peg","new-new",1288
"5bc6618e54b3bc0001a30ffa",8,"older",4,"?","ESTATE",FALSE,4.35311,2,4,"dart","new-new",1288
"5bc6618e54b3bc0001a30ffa",9,"older",1,"VALLEY","PHOTO",FALSE,6.24492,1,1,"spoon","mis-match",1289
"5bc6618e54b3bc0001a30ffa",9,"older",2,"EGGS","DOZEN",FALSE,5.938815,0,2,"basket","new-new",1289
"5bc6618e54b3bc0001a30ffa",9,"older",3,"SPOON","VALLEY",FALSE,9.99664,2,3,"megaphone","old-new",1289
"5bc6618e54b3bc0001a30ffa",9,"older",4,"COPS","COPS",TRUE,3.86073,3,4,"pencil","match",1289
"5bc6618e54b3bc0001a30ffa",10,"older",1,"BOYS","BOYS",TRUE,4.72806,1,1,"monkey","new-new",1290
"5bc6618e54b3bc0001a30ffa",10,"older",2,"MILES","MILE",FALSE,5.72942,3,2,"dice","new-new",1290
"5bc6618e54b3bc0001a30ffa",10,"older",3,"CARS","CARS",TRUE,4.64558,0,3,"motorbike","new-new",1290
"5bc6618e54b3bc0001a30ffa",10,"older",4,"?","SPIRIT",FALSE,3.82461,2,4,"tractor","new-new",1290
"5bc6618e54b3bc0001a30ffa",11,"older",1,"BATH","FEET",FALSE,4.159145,3,1,"crown","old-new",1291
"5bc6618e54b3bc0001a30ffa",11,"older",2,"FEET","BATH",FALSE,4.083485,2,2,"daisy","mis-match",1291
"5bc6618e54b3bc0001a30ffa",11,"older",3,"GLASS","GLASS",TRUE,5.95469,0,3,"rug","match",1291
"5bc6618e54b3bc0001a30ffa",11,"older",4,"DEMON","DEMON",TRUE,5.79738,1,4,"salt","new-new",1291
"5bc6618e54b3bc0001a30ffa",12,"older",1,"YARD","KIND",FALSE,8.44077,2,1,"perfume","old-new",1292
"5bc6618e54b3bc0001a30ffa",12,"older",2,"PLENTY","PLENTY",TRUE,4.90684,1,2,"diamond","mis-match",1292
"5bc6618e54b3bc0001a30ffa",12,"older",3,"YARD","YARD",TRUE,4.40103,3,3,"mushroom","new-new",1292
"5bc6618e54b3bc0001a30ffa",12,"older",4,"CLOCK","CLOCK",TRUE,4.59352,0,4,"bolt","match",1292
"5bc6618e54b3bc0001a30ffa",13,"older",1,"LIFE","LIFE",TRUE,3.809245,3,1,"razor","old-new",1293
"5bc6618e54b3bc0001a30ffa",13,"older",2,"SHOTS","SHOTS",TRUE,4.39625,1,2,"scissors","new-new",1293
"5bc6618e54b3bc0001a30ffa",13,"older",3,"LEADER","LEADER",TRUE,4.262355,0,3,"helmet","match",1293
"5bc6618e54b3bc0001a30ffa",13,"older",4,"ADVICE","CLIENT",FALSE,5.59573,2,4,"carrot","mis-match",1293
"5bc6618e54b3bc0001a30ffa",14,"older",1,"MOMENT","MILLER",FALSE,7.157035,2,1,"sunflower","new-new",1294
"5bc6618e54b3bc0001a30ffa",14,"older",2,"?","LETTER",FALSE,2.650265,1,2,"hanger","new-new",1294
"5bc6618e54b3bc0001a30ffa",14,"older",3,"MOMENT","MOMENT",TRUE,4.440665,3,3,"aeroplane","new-new",1294
"5bc6618e54b3bc0001a30ffa",14,"older",4,"?","FOOD",FALSE,2.762335,0,4,"cathedral","new-new",1294
"5bc6618e54b3bc0001a30ffa",15,"older",1,"SE","STYLE",FALSE,9.988215,2,1,"pawn","new-new",1295
"5bc6618e54b3bc0001a30ffa",15,"older",2,"PLENTY","SERIES",FALSE,4.462385,1,2,"coin","new-new",1295
"5bc6618e54b3bc0001a30ffa",15,"older",3,"ADVICE","IDEAS",FALSE,4.295635,3,3,"candle","new-new",1295
"5bc6618e54b3bc0001a30ffa",15,"older",4,"FLESH","FLESH",TRUE,5.91231,0,4,"balcony","new-new",1295
"5bc6618e54b3bc0001a30ffa",16,"older",1,"RECORD","RECORD",TRUE,4.644655,3,1,"sun","new-new",1296
"5bc6618e54b3bc0001a30ffa",16,"older",2,"NATION","NATION",TRUE,5.67814,0,2,"pepper","new-new",1296
"5bc6618e54b3bc0001a30ffa",16,"older",3,"FRAME","POLICY",FALSE,5.07839,1,3,"frame","new-new",1296
"5bc6618e54b3bc0001a30ffa",16,"older",4,"PLENTY","DANGER",FALSE,3.962185,2,4,"skateboard","new-new",1296
"5c056b769ae12d0001fca19a",1,"older",1,"COPS","COPS",TRUE,3.412345,0,1,"suitcase","mis-match",1265
"5c056b769ae12d0001fca19a",1,"older",2,"LOTS","ROOF",FALSE,3.34491,2,2,"planet","new-new",1265
"5c056b769ae12d0001fca19a",1,"older",3,"LOTS","LOTS",TRUE,1.462535,3,3,"bolt","match",1265
"5c056b769ae12d0001fca19a",1,"older",4,"WORD","YARD",FALSE,2.946505,1,4,"stool","old-new",1265
"5c056b769ae12d0001fca19a",2,"older",1,"KIND","WEAPON",FALSE,4.36064,1,1,"bench","new-new",1266
"5c056b769ae12d0001fca19a",2,"older",2,"LETTER","MILE",FALSE,2.8621,2,2,"calendar","new-new",1266
"5c056b769ae12d0001fca19a",2,"older",3,"KIND","KIND",TRUE,3.58998,0,3,"kettle","new-new",1266
"5c056b769ae12d0001fca19a",2,"older",4,"DUDE","DUDE",TRUE,2.06288,3,4,"tractor","new-new",1266
"5c056b769ae12d0001fca19a",3,"older",1,"GIRL","GIRL",TRUE,4.26018,1,1,"map","new-new",1267
"5c056b769ae12d0001fca19a",3,"older",2,"FEET","FEET",TRUE,2.045835,2,2,"crown","new-new",1267
"5c056b769ae12d0001fca19a",3,"older",3,"PLACE","YEAR",FALSE,4.11199,3,3,"coin","new-new",1267
"5c056b769ae12d0001fca19a",3,"older",4,"LOTS","PRINCE",FALSE,3.24536,0,4,"peg","new-new",1267
"5c056b769ae12d0001fca19a",4,"older",1,"MILLRT","DANGER",FALSE,2.66217,1,1,"tray","new-new",1268
"5c056b769ae12d0001fca19a",4,"older",2,"SPEECH","MILLER",FALSE,2.11482,0,2,"balcony","new-new",1268
"5c056b769ae12d0001fca19a",4,"older",3,"BIKE","SPEECH",FALSE,3.02952,3,3,"motorbike","new-new",1268
"5c056b769ae12d0001fca19a",4,"older",4,"PLACE","TEAR",FALSE,1.997785,2,4,"shovel","new-new",1268
"5c056b769ae12d0001fca19a",5,"older",1,"SPIRIT","SPIRIT",TRUE,2.961025,2,1,"basket","old-new",1269
"5c056b769ae12d0001fca19a",5,"older",2,"BOYS","BOYS",TRUE,1.54719,0,2,"tyre","mis-match",1269
"5c056b769ae12d0001fca19a",5,"older",3,"SHOTS","AREA",FALSE,1.997155,3,3,"cart","new-new",1269
"5c056b769ae12d0001fca19a",5,"older",4,"SHOTS","SHOTS",TRUE,1.880985,1,4,"telephone","match",1269
"5c056b769ae12d0001fca19a",6,"older",1,"BLOOD","APPLE",FALSE,5.642835,1,1,"pepper","old-new",1270
"5c056b769ae12d0001fca19a",6,"older",2,"JUNGLE","JUNGLE",TRUE,3.22766,0,2,"boot","mis-match",1270
"5c056b769ae12d0001fca19a",6,"older",3,"FRIEND","FRIEND",TRUE,1.795335,2,3,"frame","match",1270
"5c056b769ae12d0001fca19a",6,"older",4,"SYSTEM","SYSTEM",TRUE,4.894715,3,4,"scissors","new-new",1270
"5c056b769ae12d0001fca19a",7,"older",1,"DIRTY","DIRT",FALSE,3.361095,0,1,"sun","new-new",1271
"5c056b769ae12d0001fca19a",7,"older",2,"DEATH","DEATH",TRUE,3.47747,3,2,"pawn","new-new",1271
"5c056b769ae12d0001fca19a",7,"older",3,"WRITER","LETTER",FALSE,6.39258,1,3,"microphone","new-new",1271
"5c056b769ae12d0001fca19a",7,"older",4,"ADVICE","ADVICE",TRUE,4.244195,2,4,"dice","new-new",1271
"5c056b769ae12d0001fca19a",8,"older",1,"CLOCK","CLOCK",TRUE,3.645195,2,1,"sunflower","new-new",1272
"5c056b769ae12d0001fca19a",8,"older",2,"SPOON","PHOTO",FALSE,3.79435,3,2,"spoon","new-new",1272
"5c056b769ae12d0001fca19a",8,"older",3,"DEATH","GODS",FALSE,5.62572,1,3,"windmill","new-new",1272
"5c056b769ae12d0001fca19a",8,"older",4,"ADVICE","HOTEL",FALSE,3.879415,0,4,"megaphone","new-new",1272
"5c056b769ae12d0001fca19a",9,"older",1,"LEADER","LEADER",TRUE,6.62508,2,1,"runner","mis-match",1273
"5c056b769ae12d0001fca19a",9,"older",2,"BITS","IDEAS",FALSE,4.84526,0,2,"daisy","old-new",1273
"5c056b769ae12d0001fca19a",9,"older",3,"SALE","SALE",TRUE,1.86215,1,3,"dart","match",1273
"5c056b769ae12d0001fca19a",9,"older",4,"AGENT","AGENT",TRUE,2.62967,3,4,"mushroom","new-new",1273
"5c056b769ae12d0001fca19a",10,"older",1,"PILL","PILLS",FALSE,7.90757,1,1,"ring","new-new",1274
"5c056b769ae12d0001fca19a",10,"older",2,"DEMON","DEMON",TRUE,2.413225,3,2,"mirror","new-new",1274
"5c056b769ae12d0001fca19a",10,"older",3,"MIRROR","GLASS",FALSE,3.895735,0,3,"aeroplane","new-new",1274
"5c056b769ae12d0001fca19a",10,"older",4,"WORLD","ESTATE",FALSE,5.44344,2,4,"salt","new-new",1274
"5c056b769ae12d0001fca19a",11,"older",1,"BEAUTY","BEAUTY",TRUE,3.562455,1,1,"goose","old-new",1275
"5c056b769ae12d0001fca19a",11,"older",2,"RIVER","RIVER",TRUE,2.89481,2,2,"rug","match",1275
"5c056b769ae12d0001fca19a",11,"older",3,"MOMENT","MOMENT",TRUE,3.56198,3,3,"stamp","new-new",1275
"5c056b769ae12d0001fca19a",11,"older",4,"FOOD","FOOD",TRUE,1.97955,0,4,"gorilla","mis-match",1275
"5c056b769ae12d0001fca19a",12,"older",1,"MONTH","MONTH",TRUE,5.958905,0,1,"cherry","new-new",1276
"5c056b769ae12d0001fca19a",12,"older",2,"FOOD","SAKE",FALSE,4.1775,1,2,"cathedral","mis-match",1276
"5c056b769ae12d0001fca19a",12,"older",3,"WRITER","WRITER",TRUE,2.196285,2,3,"carrot","match",1276
"5c056b769ae12d0001fca19a",12,"older",4,"BELT","BELT",TRUE,3.36282,3,4,"backpack","old-new",1276
"5c056b769ae12d0001fca19a",13,"older",1,"VALLEY","VALLEY",TRUE,2.79547,1,1,"pencil","match",1277
"5c056b769ae12d0001fca19a",13,"older",2,"RECORD","RECORD",TRUE,2.262315,3,2,"razor","old-new",1277
"5c056b769ae12d0001fca19a",13,"older",3,"CASINO","POLICY",FALSE,3.112965,2,3,"skateboard","new-new",1277
"5c056b769ae12d0001fca19a",13,"older",4,"CASINO","CASINO",TRUE,2.979005,0,4,"watch","mis-match",1277
"5c056b769ae12d0001fca19a",14,"older",1,"CARS","CARS",TRUE,3.188875,2,1,"candle","new-new",1278
"5c056b769ae12d0001fca19a",14,"older",2,"THING","THING",TRUE,1.91243,3,2,"hanger","old-new",1278
"5c056b769ae12d0001fca19a",14,"older",3,"SERIES","SERIES",TRUE,1.73054,0,3,"helmet","match",1278
"5c056b769ae12d0001fca19a",14,"older",4,"FAMILY","FAMILY",TRUE,3.713,1,4,"diamond","mis-match",1278
"5c056b769ae12d0001fca19a",15,"older",1,"CANDY","CLIENT",FALSE,1.930305,1,1,"monkey","match",1279
"5c056b769ae12d0001fca19a",15,"older",2,"LIFE","CANDY",FALSE,7.24308,0,2,"perfume","mis-match",1279
"5c056b769ae12d0001fca19a",15,"older",3,"LIFE","LIFE",TRUE,1.346505,2,3,"wheel","old-new",1279
"5c056b769ae12d0001fca19a",15,"older",4,"MOMENT","STYLE",FALSE,4.29483,3,4,"pear","new-new",1279
"5c056b769ae12d0001fca19a",16,"older",1,"DOZEN","DOZEN",TRUE,2.99566,1,1,"anchor","old-new",1280
"5c056b769ae12d0001fca19a",16,"older",2,"NIGHT","NIGHT",TRUE,2.47797,2,2,"cap","match",1280
"5c056b769ae12d0001fca19a",16,"older",3,"NATION","NATION",TRUE,1.765275,3,3,"wheelbarrow","mis-match",1280
"5c056b769ae12d0001fca19a",16,"older",4,"LIFE","HONEY",FALSE,1.78154,0,4,"taxi","new-new",1280
"5c101f812a1a620001f04007",1,"older",1,"PHOTO","VALLEY",FALSE,6.498195,2,1,"megaphone","old-new",1185
"5c101f812a1a620001f04007",1,"older",2,"DOZEN","DOZEN",TRUE,3.61489,0,2,"basket","new-new",1185
"5c101f812a1a620001f04007",1,"older",3,"VALLEY","PHOTO",FALSE,4.19882,1,3,"spoon","mis-match",1185
"5c101f812a1a620001f04007",1,"older",4,"COPS","COPS",TRUE,2.13273,3,4,"pencil","match",1185
"5c101f812a1a620001f04007",2,"older",1,"KIND","KIND",TRUE,3.69859,2,1,"perfume","old-new",1186
"5c101f812a1a620001f04007",2,"older",2,"YARD","YARD",TRUE,4.23152,3,2,"mushroom","new-new",1186
"5c101f812a1a620001f04007",2,"older",3,"PLENTY","PLENTY",TRUE,4.04921,1,3,"diamond","mis-match",1186
"5c101f812a1a620001f04007",2,"older",4,"CLOCK","CLOCK",TRUE,2.615215,0,4,"bolt","match",1186
"5c101f812a1a620001f04007",3,"older",1,"AREA","AREA",TRUE,3.06314,0,1,"bench","old-new",1187
"5c101f812a1a620001f04007",3,"older",2,"PENNY","PENNY",TRUE,3.40574,3,2,"shovel","match",1187
"5c101f812a1a620001f04007",3,"older",3,"WEAPON","WEAPON",TRUE,3.521465,2,3,"boot","new-new",1187
"5c101f812a1a620001f04007",3,"older",4,"RIVER","RIVER",TRUE,2.560205,1,4,"backpack","mis-match",1187
"5c101f812a1a620001f04007",4,"older",1,"FEET","FEET",TRUE,2.98176,3,1,"crown","old-new",1188
"5c101f812a1a620001f04007",4,"older",2,"GLASS","GLASS",TRUE,2.91466,0,2,"rug","match",1188
"5c101f812a1a620001f04007",4,"older",3,"RIVER","BATH",FALSE,2.95541,2,3,"daisy","mis-match",1188
"5c101f812a1a620001f04007",4,"older",4,"DEVIL","DEMON",FALSE,3.39587,1,4,"salt","new-new",1188
"5c101f812a1a620001f04007",5,"older",1,"MOMENT","MILLER",FALSE,4.595735,2,1,"sunflower","new-new",1189
"5c101f812a1a620001f04007",5,"older",2,"LETTER","LETTER",TRUE,2.53206,1,2,"hanger","new-new",1189
"5c101f812a1a620001f04007",5,"older",3,"MOMENT","MOMENT",TRUE,3.074855,3,3,"aeroplane","new-new",1189
"5c101f812a1a620001f04007",5,"older",4,"FOOD","FOOD",TRUE,2.27691,0,4,"cathedral","new-new",1189
"5c101f812a1a620001f04007",6,"older",1,"LOTS","LOTS",TRUE,3.164215,0,1,"microphone","match",1190
"5c101f812a1a620001f04007",6,"older",2,"TEAR","TEAR",TRUE,1.964985,3,2,"calendar","new-new",1190
"5c101f812a1a620001f04007",6,"older",3,"?","BELT",FALSE,6.599055,1,3,"wheelbarrow","old-new",1190
"5c101f812a1a620001f04007",6,"older",4,"ADVICE","ADVICE",TRUE,3.431885,2,4,"stamp","mis-match",1190
"5c101f812a1a620001f04007",7,"older",1,"GIRL","GIRL",TRUE,3.748235,2,1,"tray","match",1191
"5c101f812a1a620001f04007",7,"older",2,"BODY","BODY",TRUE,3.39793,3,2,"cherry","old-new",1191
"5c101f812a1a620001f04007",7,"older",3,"WOMEN","WOMEN",TRUE,3.049365,0,3,"wheel","mis-match",1191
"5c101f812a1a620001f04007",7,"older",4,"PRINCE","PRINCE",TRUE,2.98167,1,4,"windmill","new-new",1191
"5c101f812a1a620001f04007",8,"older",1,"SALE","HOUSE",FALSE,3.29068,3,1,"goose","new-new",1192
"5c101f812a1a620001f04007",8,"older",2,"SYSTEM","SYSTEM",TRUE,2.659705,1,2,"peg","new-new",1192
"5c101f812a1a620001f04007",8,"older",3,"SALE","SALE",TRUE,4.63205,0,3,"kettle","new-new",1192
"5c101f812a1a620001f04007",8,"older",4,"ESTATE","ESTATE",TRUE,2.364525,2,4,"dart","new-new",1192
"5c101f812a1a620001f04007",9,"older",1,"SERIES","SERIES",TRUE,3.782025,1,1,"coin","new-new",1193
"5c101f812a1a620001f04007",9,"older",2,"FLESH","FLESH",TRUE,2.698455,0,2,"balcony","new-new",1193
"5c101f812a1a620001f04007",9,"older",3,"?","STYLE",FALSE,5.563675,2,3,"pawn","new-new",1193
"5c101f812a1a620001f04007",9,"older",4,"IDEAS","IDEAS",TRUE,3.715665,3,4,"candle","new-new",1193
"5c101f812a1a620001f04007",10,"older",1,"CASINO","CASINO",TRUE,3.8797,2,1,"map","mis-match",1194
"5c101f812a1a620001f04007",10,"older",2,"SPEECH","SPEECH",TRUE,3.213575,3,2,"pear","new-new",1194
"5c101f812a1a620001f04007",10,"older",3,"APPLE","APPLE",TRUE,2.631725,1,3,"stool","old-new",1194
"5c101f812a1a620001f04007",10,"older",4,"SAKE","SAKE",TRUE,2.7463,0,4,"ring","match",1194
"5c101f812a1a620001f04007",11,"older",1,"CANDY","CANDY",TRUE,3.2683,2,1,"cart","new-new",1195
"5c101f812a1a620001f04007",11,"older",2,"FLIGHT","FLIGHT",TRUE,2.832405,0,2,"tyre","match",1195
"5c101f812a1a620001f04007",11,"older",3,"ARTIST","ARTIST",TRUE,2.91425,3,3,"gorilla","old-new",1195
"5c101f812a1a620001f04007",11,"older",4,"BATH","YEAR",FALSE,4.68286,1,4,"telephone","mis-match",1195
"5c101f812a1a620001f04007",12,"older",1,"DIRT","DIRT",TRUE,2.797765,0,1,"mirror","new-new",1196
"5c101f812a1a620001f04007",12,"older",2,"JUNGLE","JUNGLE",TRUE,2.94861,1,2,"anchor","match",1196
"5c101f812a1a620001f04007",12,"older",3,"THING","THING",TRUE,2.431955,2,3,"runner","mis-match",1196
"5c101f812a1a620001f04007",12,"older",4,"FRIEND","FRIEND",TRUE,3.849325,3,4,"taxi","old-new",1196
"5c101f812a1a620001f04007",13,"older",1,"LEADER","LEADER",TRUE,3.888445,0,1,"helmet","match",1197
"5c101f812a1a620001f04007",13,"older",2,"CLIENT","CLIENT",TRUE,2.75725,2,2,"carrot","mis-match",1197
"5c101f812a1a620001f04007",13,"older",3,"SHOT","SHOTS",FALSE,2.798985,1,3,"scissors","new-new",1197
"5c101f812a1a620001f04007",13,"older",4,"LIFE","LIFE",TRUE,2.11776,3,4,"razor","old-new",1197
