consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no
,,,,,,,,,,stimuli/images/PICTURE_405.png,HOUSE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,anchor,,,,,,0,11,11,2,1,1,2
,,,,,,,,,,stimuli/images/PICTURE_123.png,SALE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,dart,,,,,,0,12,12,8,1,1,2
,,,,,,,,,,stimuli/images/PICTURE_314.png,SPEECH,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,perfume,,,,,,0,13,13,35,1,4,2
,,,,,,,,,,stimuli/images/PICTURE_177.png,HOUSE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,mushroom,,,,,,0,14,14,25,1,3,2
,,,,,,,,,,stimuli/images/PICTURE_509.png,SHOTS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,telephone,,,,,,0,15,15,7,1,1,2
,,,,,,,,,,stimuli/images/PICTURE_491.png,SERIES,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,rug,,,,,,0,16,16,39,1,4,2
,,,,,,,,,,stimuli/images/PICTURE_509.png,APPLE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,telephone,,,,,,0,17,17,38,1,4,2
,,,,,,,,,,stimuli/images/PICTURE_255.png,PENNY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,shovel,,,,,,0,18,18,19,1,2,2
,,,,,,,,,,stimuli/images/PICTURE_32.png,LETTER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,crown,,,,,,0,19,19,56,1,6,2
,,,,,,,,,,stimuli/images/PICTURE_215.png,FOOD,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,boot,,,,,,0,20,20,5,1,1,2
,,,,,,,,,,stimuli/images/PICTURE_57.png,NATION,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,stamp,,,,,,0,21,21,21,1,3,2
,,,,,,,,,,stimuli/images/PICTURE_296.png,CLOCK,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,bolt,,,,,,0,22,22,18,1,2,2
,,,,,,,,,,stimuli/images/PICTURE_2.png,JUNGLE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,tyre,,,,,,0,23,23,1,1,1,2
,,,,,,,,,,stimuli/images/PICTURE_677.png,PHOTO,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,map,,,,,,0,24,24,14,1,2,2
,,,,,,,,,,stimuli/images/PICTURE_208.png,SPIRIT,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,microphone,,,,,,0,25,25,28,1,3,2
,,,,,,,,,,stimuli/images/PICTURE_504.png,HOUSE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,wheel,,,,,,0,26,26,36,1,4,2
,,,,,,,,,,stimuli/images/PICTURE_141.png,CLIENT,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,sunflower,,,,,,0,27,27,30,1,4,2
,,,,,,,,,,stimuli/images/PICTURE_470.png,BEAUTY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,motorbike,,,,,,0,28,28,26,1,3,2
,,,,,,,,,,stimuli/images/PICTURE_160.png,HOTEL,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,wheelbarrow,,,,,,0,29,29,16,1,2,2
,,,,,,,,,,stimuli/images/PICTURE_564.png,PLENTY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,spoon,,,,,,0,30,30,11,1,2,2
,,,,,,,,,,stimuli/images/PICTURE_348.png,DUDE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,pepper,,,,,,0,31,31,59,1,6,2
,,,,,,,,,,stimuli/images/PICTURE_2.png,AREA,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,tyre,,,,,,0,32,32,32,1,4,2
,,,,,,,,,,stimuli/images/PICTURE_356.png,CANDY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,pawn,,,,,,0,33,33,46,1,5,2
,,,,,,,,,,stimuli/images/PICTURE_688.png,CLOCK,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,runner,,,,,,0,34,34,42,1,5,2
,,,,,,,,,,stimuli/images/PICTURE_147.png,LEADER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,hanger,,,,,,0,35,35,33,1,4,2
,,,,,,,,,,stimuli/images/PICTURE_750.png,POLICY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_14h04.18.722,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,5,,,,,,kettle,,,,,,0,36,36,44,1,5,2
