"Words","Images","Cos","File"
"duke","taxi",-0.0360533189469706,"PICTURE_302"
"squad","taxi",0.0833257000447886,"PICTURE_302"
"turkey","taxi",-0.0218457749980248,"PICTURE_302"
"fact","taxi",0.00515418666844469,"PICTURE_302"
"ears","taxi",0.00698129588721074,"PICTURE_302"
"killer","taxi",-0.0155097696167664,"PICTURE_302"
"vision","taxi",0.00847007654995842,"PICTURE_302"
"cancer","taxi",-0.00283616047950827,"PICTURE_302"
"choice","taxi",0.00799597750037961,"PICTURE_302"
"blood","taxi",0.0502621962593832,"PICTURE_302"
"story","taxi",0.0453475104053737,"PICTURE_302"
"wood","taxi",-0.0197949867053858,"PICTURE_302"
"hair","taxi",-0.0283094605386267,"PICTURE_302"
"mood","taxi",0.00762146062193974,"PICTURE_302"
"word","taxi",0.00353889173762993,"PICTURE_302"
"gift","taxi",-0.0684115995275908,"PICTURE_302"
"thief","taxi",0.0867848905182171,"PICTURE_302"
"truth","taxi",-0.068952529867938,"PICTURE_302"
"week","taxi",0.0669734138831803,"PICTURE_302"
"island","taxi",-0.000804045018967438,"PICTURE_302"
"hour","taxi",-0.00312883878577357,"PICTURE_302"
"energy","taxi",-0.0100800857960605,"PICTURE_302"
"safety","taxi",0.122468005249111,"PICTURE_302"
"haven","taxi",0.165907693193412,"PICTURE_302"
"genius","taxi",-0.0561765356681115,"PICTURE_302"
"wallet","taxi",0.160892745254737,"PICTURE_302"
"loss","taxi",-0.00177293856908239,"PICTURE_302"
"walls","taxi",-0.0767553448523114,"PICTURE_302"
"tree","taxi",-0.107810001795576,"PICTURE_302"
"birth","taxi",0.0280891800908335,"PICTURE_302"
"mister","taxi",0.132088114518079,"PICTURE_302"
"threat","taxi",-0.00836498291095673,"PICTURE_302"
"luck","taxi",0.0661467271914945,"PICTURE_302"
"angel","taxi",-0.00287042024605988,"PICTURE_302"
"path","taxi",-0.00900175957786781,"PICTURE_302"
"desk","taxi",0.0267441466285092,"PICTURE_302"
"card","taxi",-0.0603725188974726,"PICTURE_302"
"minute","taxi",0.00476713312613556,"PICTURE_302"
"daddy","taxi",0.0448387781561763,"PICTURE_302"
"town","taxi",0.136521767625819,"PICTURE_302"
"hill","taxi",-0.0293265781434257,"PICTURE_302"
"mother","taxi",0.0348823636122332,"PICTURE_302"
"sister","taxi",-0.0903707387433603,"PICTURE_302"
"fate","taxi",-0.0609477975393918,"PICTURE_302"
"event","taxi",-0.0482173157400857,"PICTURE_302"
"guest","taxi",0.0740776467785537,"PICTURE_302"
"action","taxi",-0.0510741043820163,"PICTURE_302"
"breath","taxi",-0.00154567932946713,"PICTURE_302"
"peace","taxi",-0.0687481694649428,"PICTURE_302"
"cell","taxi",-0.0141451314088173,"PICTURE_302"
"person","taxi",0.0194444223048645,"PICTURE_302"
"booth","taxi",0.125452548272518,"PICTURE_302"
"glory","taxi",-0.103549192295446,"PICTURE_302"
"beast","taxi",-0.1032061084831,"PICTURE_302"
"earl","taxi",-0.0196335144187661,"PICTURE_302"
"liar","taxi",-0.00544956476621372,"PICTURE_302"
"lover","taxi",0.130488314326239,"PICTURE_302"
"coffee","taxi",0.101688570863458,"PICTURE_302"
"juice","taxi",-0.00830033253669266,"PICTURE_302"
"hearts","taxi",-0.0555514204753301,"PICTURE_302"
"lily","taxi",-0.03594656444326,"PICTURE_302"
"lesson","taxi",-0.0465670255367397,"PICTURE_302"
"couch","taxi",0.0581247583515569,"PICTURE_302"
"talent","taxi",-0.104928424105121,"PICTURE_302"
"thing","backpack",-0.0712078325648262,"PICTURE_339"
"flesh","backpack",-0.0125250647127474,"PICTURE_339"
"glass","backpack",0.117006840796964,"PICTURE_339"
"friend","backpack",0.0858296817994068,"PICTURE_339"
"casino","backpack",0.063702692576944,"PICTURE_339"
"flight","backpack",-0.0405141411867506,"PICTURE_339"
"women","backpack",-0.068443195346733,"PICTURE_339"
"river","backpack",-0.0576411328190345,"PICTURE_339"
"family","backpack",0.0714412578802467,"PICTURE_339"
"jungle","backpack",0.0072679091163993,"PICTURE_339"
"estate","backpack",0.0910745359056553,"PICTURE_339"
"ideas","backpack",0.028076057849137,"PICTURE_339"
"photo","backpack",0.0722990596872885,"PICTURE_339"
"candy","backpack",0.0213358796645973,"PICTURE_339"
"pills","backpack",-0.000313726734188017,"PICTURE_339"
"cops","backpack",-0.00812783527573764,"PICTURE_339"
"policy","backpack",-0.00157975880373224,"PICTURE_339"
"prince","backpack",-0.0814480059535398,"PICTURE_339"
"spirit","backpack",0.00657542570643373,"PICTURE_339"
"sale","backpack",0.027216431237598,"PICTURE_339"
"penny","backpack",-0.082018509065322,"PICTURE_339"
"bath","backpack",-0.0350910929677341,"PICTURE_339"
"system","backpack",-0.0117966137980078,"PICTURE_339"
"year","backpack",0.0352722282916383,"PICTURE_339"
"series","backpack",0.0292251624031915,"PICTURE_339"
"dozen","backpack",-0.0208561665690388,"PICTURE_339"
"life","backpack",0.0126932701942488,"PICTURE_339"
"client","backpack",0.0256595837192816,"PICTURE_339"
"dirt","backpack",0.0170379728404728,"PICTURE_339"
"boys","backpack",-0.0457770621487449,"PICTURE_339"
"mile","backpack",0.180215769104884,"PICTURE_339"
"apple","backpack",-0.0216924407172275,"PICTURE_339"
"plenty","backpack",0.0395813707855562,"PICTURE_339"
"lots","backpack",0.0377166971059219,"PICTURE_339"
"tear","backpack",0.00272685407372013,"PICTURE_339"
"food","backpack",-0.0546064513195063,"PICTURE_339"
"speech","backpack",-0.0521675508146252,"PICTURE_339"
"body","backpack",-0.00895422291918234,"PICTURE_339"
"clock","backpack",0.0414219183943619,"PICTURE_339"
"feet","backpack",0.162515372048702,"PICTURE_339"
"letter","backpack",0.00937060904272124,"PICTURE_339"
"beauty","backpack",0.11186270588767,"PICTURE_339"
"belt","backpack",0.0401060678943204,"PICTURE_339"
"artist","backpack",-0.0778740924773677,"PICTURE_339"
"cars","backpack",-0.0189707629131858,"PICTURE_339"
"miller","backpack",-0.00850698722084183,"PICTURE_339"
"honey","backpack",0.0783331968135176,"PICTURE_339"
"month","backpack",-0.060854961345214,"PICTURE_339"
"shots","backpack",-0.00777104173779785,"PICTURE_339"
"gods","backpack",-0.0450510344494835,"PICTURE_339"
"weapon","backpack",-0.0240873357004988,"PICTURE_339"
"record","backpack",0.0388330575330159,"PICTURE_339"
"hotel","backpack",0.00568418138380312,"PICTURE_339"
"danger","backpack",0.0437713315763307,"PICTURE_339"
"agent","backpack",0.0306979054331411,"PICTURE_339"
"moment","backpack",-0.00918433659104586,"PICTURE_339"
"nation","backpack",0.0580696093361471,"PICTURE_339"
"house","backpack",0.0276712264644224,"PICTURE_339"
"toilet","backpack",0.0156787126429597,"PICTURE_339"
"girl","backpack",0.0212209478663746,"PICTURE_339"
"advice","backpack",0.00665069024960012,"PICTURE_339"
"writer","backpack",-0.0235674107640567,"PICTURE_339"
"roof","backpack",0.0546480439547143,"PICTURE_339"
"area","backpack",-0.0106562426313048,"PICTURE_339"
"style","backpack",0.0157174227308119,"PICTURE_339"
"leader","backpack",-0.00157142970068588,"PICTURE_339"
"sake","backpack",-0.0196865350963275,"PICTURE_339"
"night","backpack",0.0913139132209969,"PICTURE_339"
"yard","backpack",-0.144416639126155,"PICTURE_339"
"demon","backpack",-0.106514912790443,"PICTURE_339"
"valley","backpack",0.0316644789650035,"PICTURE_339"
"death","backpack",0.00158831187307102,"PICTURE_339"
"dude","backpack",0.0710107402309887,"PICTURE_339"
"kind","backpack",0.00885354126914617,"PICTURE_339"
"dean","backpack",0.010509541258748,"PICTURE_339"
"ocean","backpack",-0.0628955240836306,"PICTURE_339"
"punk","backpack",0.0608374051964268,"PICTURE_339"
"witch","backpack",-0.14074059206245,"PICTURE_339"
"season","backpack",0.0598279645587841,"PICTURE_339"
"member","backpack",0.0291556435769182,"PICTURE_339"
"health","backpack",0.0379939072675608,"PICTURE_339"
"pizza","backpack",0.0348184029433076,"PICTURE_339"
"unit","backpack",-0.0111503501155934,"PICTURE_339"
"outfit","backpack",0.0567536023074941,"PICTURE_339"
"devil","backpack",-0.0322727813942955,"PICTURE_339"
"county","backpack",-0.0520094199806539,"PICTURE_339"
"duke","backpack",-0.057106498149001,"PICTURE_339"
"squad","backpack",0.0292519713817153,"PICTURE_339"
"turkey","backpack",-0.0627442346287114,"PICTURE_339"
"fact","backpack",-0.0125699329674599,"PICTURE_339"
"ears","backpack",0.0133612187397768,"PICTURE_339"
"killer","backpack",-0.0294731160532162,"PICTURE_339"
"vision","backpack",0.0334324699497693,"PICTURE_339"
"cancer","backpack",0.0171258461645065,"PICTURE_339"
"choice","backpack",0.0330407501543539,"PICTURE_339"
"blood","backpack",-0.0253394378092304,"PICTURE_339"
"story","backpack",-0.0678312231203135,"PICTURE_339"
"wood","backpack",0.0256897237043348,"PICTURE_339"
"hair","backpack",0.0483581418356174,"PICTURE_339"
"mood","backpack",-0.030605285950479,"PICTURE_339"
"word","backpack",0.0232759063806764,"PICTURE_339"
"gift","backpack",-0.0417119139117062,"PICTURE_339"
"thief","backpack",-0.147560510733009,"PICTURE_339"
"truth","backpack",-0.138893088233036,"PICTURE_339"
"week","backpack",-0.0906468386396068,"PICTURE_339"
"island","backpack",-0.0141682989918719,"PICTURE_339"
"hour","backpack",-0.00610912552715344,"PICTURE_339"
"energy","backpack",0.0205110332146031,"PICTURE_339"
"safety","backpack",0.0336697957803107,"PICTURE_339"
"haven","backpack",-0.0735028899670161,"PICTURE_339"
"genius","backpack",0.00440039705473174,"PICTURE_339"
"wallet","backpack",0.0352017899003053,"PICTURE_339"
"loss","backpack",-0.00608865438016017,"PICTURE_339"
"walls","backpack",-0.0260415175473786,"PICTURE_339"
"tree","backpack",-0.0334713985621555,"PICTURE_339"
"birth","backpack",0.0176171313057164,"PICTURE_339"
"mister","backpack",0.0231277498501806,"PICTURE_339"
"threat","backpack",0.0351171766805398,"PICTURE_339"
"luck","backpack",0.0382495983137133,"PICTURE_339"
"angel","backpack",-0.059189890990761,"PICTURE_339"
"path","backpack",0.0806704063162902,"PICTURE_339"
"desk","backpack",-0.0684254211935504,"PICTURE_339"
"card","backpack",-0.0133202638634883,"PICTURE_339"
"minute","backpack",0.0316684932392924,"PICTURE_339"
"daddy","backpack",0.0582516650439406,"PICTURE_339"
"town","backpack",0.0168827834148361,"PICTURE_339"
"hill","backpack",0.170458798818023,"PICTURE_339"
"mother","backpack",-0.0148372399991611,"PICTURE_339"
"sister","backpack",0.001320223200785,"PICTURE_339"
"fate","backpack",-0.0494015534687864,"PICTURE_339"
"event","backpack",-0.0499811917340263,"PICTURE_339"
"guest","backpack",-0.119636923648238,"PICTURE_339"
"action","backpack",0.0528417081890348,"PICTURE_339"
"breath","backpack",0.0115047402380432,"PICTURE_339"
"peace","backpack",0.00935107337553546,"PICTURE_339"
"cell","backpack",-0.0171191294031521,"PICTURE_339"
"person","backpack",0.0608594413002376,"PICTURE_339"
"booth","backpack",0.0490742588780699,"PICTURE_339"
"glory","backpack",-0.0333763086944993,"PICTURE_339"
"beast","backpack",0.0431819424449743,"PICTURE_339"
"earl","backpack",-0.0213521017990515,"PICTURE_339"
"liar","backpack",0.0361410508440593,"PICTURE_339"
"lover","backpack",-0.0359666268900451,"PICTURE_339"
"coffee","backpack",0.0600310595703483,"PICTURE_339"
"juice","backpack",0.0456517481696615,"PICTURE_339"
"hearts","backpack",-0.128909903569998,"PICTURE_339"
"lily","backpack",-0.0116196753397134,"PICTURE_339"
"lesson","backpack",-0.0643782395376876,"PICTURE_339"
"couch","backpack",-0.0151748567469799,"PICTURE_339"
"talent","backpack",-0.094958139425515,"PICTURE_339"
"thing","dice",-0.0607513587241318,"PICTURE_308"
"flesh","dice",0.0806432380346085,"PICTURE_308"
"glass","dice",0.0293459331156874,"PICTURE_308"
"friend","dice",0.0288634133362303,"PICTURE_308"
"casino","dice",0.112462654425839,"PICTURE_308"
"flight","dice",-0.00232134435532431,"PICTURE_308"
"women","dice",0.0155223374500377,"PICTURE_308"
"river","dice",0.0557114473792165,"PICTURE_308"
"family","dice",-0.0175007862551943,"PICTURE_308"
"jungle","dice",-0.0201291907719313,"PICTURE_308"
"estate","dice",-0.0957881940354496,"PICTURE_308"
"ideas","dice",0.0173577496756283,"PICTURE_308"
"photo","dice",-0.0005261812577648,"PICTURE_308"
"candy","dice",0.0466227018272703,"PICTURE_308"
"pills","dice",0.00788867108467985,"PICTURE_308"
"cops","dice",-0.0555194589399717,"PICTURE_308"
"policy","dice",-0.000930062345765384,"PICTURE_308"
"prince","dice",-0.129332240841038,"PICTURE_308"
"spirit","dice",-0.0426521271650301,"PICTURE_308"
"sale","dice",-0.051518460441435,"PICTURE_308"
"penny","dice",0.124765449095047,"PICTURE_308"
"bath","dice",0.0733579523819717,"PICTURE_308"
"system","dice",0.0127497006921511,"PICTURE_308"
"year","dice",0.0595149709329874,"PICTURE_308"
"series","dice",0.135416216765051,"PICTURE_308"
"dozen","dice",-0.0556332272630887,"PICTURE_308"
"life","dice",0.0102703203606496,"PICTURE_308"
"client","dice",-0.0878521033072667,"PICTURE_308"
"dirt","dice",0.0364837315585047,"PICTURE_308"
"boys","dice",-0.0249509146433678,"PICTURE_308"
"mile","dice",-0.0549933662417829,"PICTURE_308"
"apple","dice",0.0607665704746163,"PICTURE_308"
"plenty","dice",0.0420294988712813,"PICTURE_308"
"lots","dice",-0.0239479659444789,"PICTURE_308"
"tear","dice",0.000236461372527226,"PICTURE_308"
"food","dice",0.0111047120877082,"PICTURE_308"
"speech","dice",-0.0540422149067861,"PICTURE_308"
"body","dice",-0.053541450359521,"PICTURE_308"
"clock","dice",-4.80157340029505e-05,"PICTURE_308"
"feet","dice",-0.102235223245679,"PICTURE_308"
"letter","dice",0.00316504987535973,"PICTURE_308"
"beauty","dice",0.00116863196604835,"PICTURE_308"
"belt","dice",-0.0867687961405028,"PICTURE_308"
"artist","dice",-0.0765923773869411,"PICTURE_308"
"cars","dice",0.0021513701006389,"PICTURE_308"
"miller","dice",-0.0723736387160876,"PICTURE_308"
"honey","dice",-0.00747301050836976,"PICTURE_308"
"month","dice",0.0384003934811809,"PICTURE_308"
"shots","dice",0.109679087378629,"PICTURE_308"
"gods","dice",0.0822834241935115,"PICTURE_308"
"weapon","dice",0.0635029660566466,"PICTURE_308"
"record","dice",0.0766842376091132,"PICTURE_308"
"hotel","dice",0.0237716074008368,"PICTURE_308"
"danger","dice",0.00150317124317356,"PICTURE_308"
"agent","dice",-0.130677711317797,"PICTURE_308"
"moment","dice",-0.0103104122244441,"PICTURE_308"
"nation","dice",-0.108606189769763,"PICTURE_308"
"house","dice",-0.0483146706017823,"PICTURE_308"
"toilet","dice",-0.0220847131366629,"PICTURE_308"
"girl","dice",-0.0755422762598634,"PICTURE_308"
"advice","dice",-0.0113325254237733,"PICTURE_308"
"writer","dice",0.0134155027238944,"PICTURE_308"
"roof","dice",-0.0154091153602249,"PICTURE_308"
"area","dice",-0.0235209924902937,"PICTURE_308"
"style","dice",-0.0842205554583545,"PICTURE_308"
"leader","dice",0.00146688269553204,"PICTURE_308"
"sake","dice",-0.00981734172861404,"PICTURE_308"
"night","dice",0.121412825720417,"PICTURE_308"
"yard","dice",0.0577804955253837,"PICTURE_308"
"demon","dice",0.0777087457560007,"PICTURE_308"
"valley","dice",0.0028806202877582,"PICTURE_308"
"death","dice",0.118685830173509,"PICTURE_308"
"dude","dice",0.0159308243368753,"PICTURE_308"
"kind","dice",0.0222004374586273,"PICTURE_308"
"dean","dice",-0.0293551713151498,"PICTURE_308"
"ocean","dice",0.0189522430683852,"PICTURE_308"
"punk","dice",-0.0966522691459408,"PICTURE_308"
"witch","dice",0.00276369230946818,"PICTURE_308"
"season","dice",0.145351492707448,"PICTURE_308"
"member","dice",0.0290069963112051,"PICTURE_308"
"health","dice",-0.0366698583790389,"PICTURE_308"
"pizza","dice",0.0464381310617683,"PICTURE_308"
"unit","dice",0.0169742236694155,"PICTURE_308"
"outfit","dice",-0.0584820479724202,"PICTURE_308"
"devil","dice",0.00566969999186119,"PICTURE_308"
"county","dice",0.0332017562342113,"PICTURE_308"
"duke","dice",-0.0732660143239528,"PICTURE_308"
"squad","dice",0.0967903945230746,"PICTURE_308"
"turkey","dice",-0.0348506291512812,"PICTURE_308"
"fact","dice",0.0307971727838977,"PICTURE_308"
"ears","dice",-0.0489244208046747,"PICTURE_308"
"killer","dice",0.0215062720629386,"PICTURE_308"
"vision","dice",-0.0755339508815947,"PICTURE_308"
"cancer","dice",-0.00160470454485555,"PICTURE_308"
"choice","dice",0.200144220530906,"PICTURE_308"
"blood","dice",-0.00842085926234475,"PICTURE_308"
"story","dice",-0.0791237493032806,"PICTURE_308"
"wood","dice",-0.014983158094005,"PICTURE_308"
"hair","dice",0.00392657699185177,"PICTURE_308"
"mood","dice",-0.0512857158046124,"PICTURE_308"
"word","dice",0.0834197157886751,"PICTURE_308"
"gift","dice",-0.021259955970795,"PICTURE_308"
"thief","dice",0.012616557556916,"PICTURE_308"
"truth","dice",0.136567279133383,"PICTURE_308"
"week","dice",-0.0179894742564882,"PICTURE_308"
"island","dice",0.0187887787934418,"PICTURE_308"
"hour","dice",-0.0111108323424907,"PICTURE_308"
"energy","dice",0.00642038430264766,"PICTURE_308"
"safety","dice",-0.0149595128164032,"PICTURE_308"
"haven","dice",-0.0574607103210116,"PICTURE_308"
"genius","dice",0.0347567275872195,"PICTURE_308"
"wallet","dice",0.00730370393583166,"PICTURE_308"
"loss","dice",0.0268345909778651,"PICTURE_308"
"walls","dice",0.0255663703729574,"PICTURE_308"
"tree","dice",0.0430400594166663,"PICTURE_308"
"birth","dice",0.0482595179336328,"PICTURE_308"
"mister","dice",-0.0513050225274981,"PICTURE_308"
"threat","dice",0.0816374360791672,"PICTURE_308"
"luck","dice",0.158092638078721,"PICTURE_308"
"angel","dice",-0.0531825759440538,"PICTURE_308"
"path","dice",0.0655006243712199,"PICTURE_308"
"desk","dice",0.00106776488364731,"PICTURE_308"
"card","dice",0.108173313577727,"PICTURE_308"
"minute","dice",-0.0214453280495661,"PICTURE_308"
"daddy","dice",0.0988866911536727,"PICTURE_308"
"town","dice",0.0494628417474525,"PICTURE_308"
"hill","dice",-0.0260202167848747,"PICTURE_308"
"mother","dice",0.0195142296655933,"PICTURE_308"
"sister","dice",-0.0235186174840982,"PICTURE_308"
"fate","dice",0.0310369865764886,"PICTURE_308"
"event","dice",0.0938904881373148,"PICTURE_308"
"guest","dice",0.0372802065808907,"PICTURE_308"
"action","dice",0.028989607595875,"PICTURE_308"
"breath","dice",-0.0507569047539611,"PICTURE_308"
"peace","dice",0.0335476937173358,"PICTURE_308"
"cell","dice",0.0166208381856388,"PICTURE_308"
"person","dice",-0.0553959869867806,"PICTURE_308"
"booth","dice",0.0197282447488664,"PICTURE_308"
"glory","dice",0.110396044293389,"PICTURE_308"
"beast","dice",-0.0199538817375064,"PICTURE_308"
"earl","dice",0.0644721781400836,"PICTURE_308"
"liar","dice",0.133452099569755,"PICTURE_308"
"lover","dice",-0.0653636498477591,"PICTURE_308"
"coffee","dice",0.0385398422368749,"PICTURE_308"
"juice","dice",-0.00920092566124744,"PICTURE_308"
"hearts","dice",-0.0206767558677286,"PICTURE_308"
"lily","dice",-0.0526779195181556,"PICTURE_308"
"lesson","dice",-0.0776005321799687,"PICTURE_308"
"couch","dice",0.122678853864717,"PICTURE_308"
"talent","dice",0.0135079099675086,"PICTURE_308"
"thing","carrot",0.018226352793737,"PICTURE_285"
"flesh","carrot",0.0641081251902972,"PICTURE_285"
"glass","carrot",0.054102110503344,"PICTURE_285"
"friend","carrot",-0.0255044616306762,"PICTURE_285"
"casino","carrot",0.0260454022044714,"PICTURE_285"
"flight","carrot",0.0173419999954732,"PICTURE_285"
"women","carrot",0.0366459455067061,"PICTURE_285"
"river","carrot",-0.0155839622570045,"PICTURE_285"
"family","carrot",-0.0967089513619428,"PICTURE_285"
"jungle","carrot",-0.00943094878387271,"PICTURE_285"
"estate","carrot",0.0102646153080204,"PICTURE_285"
"ideas","carrot",-0.0355313611333758,"PICTURE_285"
"photo","carrot",-0.0504706324149647,"PICTURE_285"
"candy","carrot",0.0670585051891162,"PICTURE_285"
"pills","carrot",-0.00807031865480201,"PICTURE_285"
"cops","carrot",0.0248719255692995,"PICTURE_285"
"policy","carrot",-0.000364949905882019,"PICTURE_285"
"prince","carrot",0.121077788679642,"PICTURE_285"
"spirit","carrot",-0.0828894537142016,"PICTURE_285"
"sale","carrot",-0.018835551924401,"PICTURE_285"
"penny","carrot",-0.064583218672168,"PICTURE_285"
"bath","carrot",0.0811848757612147,"PICTURE_285"
"system","carrot",-0.0133726236093176,"PICTURE_285"
"year","carrot",0.0124499106548609,"PICTURE_285"
"series","carrot",0.0442664029497363,"PICTURE_285"
"dozen","carrot",-0.0116475580532932,"PICTURE_285"
"life","carrot",0.000936031681697372,"PICTURE_285"
"client","carrot",0.0273855099422708,"PICTURE_285"
"dirt","carrot",0.0909827195428267,"PICTURE_285"
"boys","carrot",-0.1318248103025,"PICTURE_285"
"mile","carrot",0.0653271151250735,"PICTURE_285"
"apple","carrot",0.161302972256151,"PICTURE_285"
"plenty","carrot",0.0845087815275808,"PICTURE_285"
"lots","carrot",0.0870480916691406,"PICTURE_285"
"tear","carrot",0.0152582666103909,"PICTURE_285"
"food","carrot",0.0356007066205921,"PICTURE_285"
"speech","carrot",-0.0980076601340267,"PICTURE_285"
"body","carrot",0.0381494241055618,"PICTURE_285"
"clock","carrot",0.113356601060496,"PICTURE_285"
"feet","carrot",0.0348485155358279,"PICTURE_285"
"letter","carrot",-0.0396238709754778,"PICTURE_285"
"beauty","carrot",-0.0446293262664982,"PICTURE_285"
"belt","carrot",-0.000974557260328483,"PICTURE_285"
"artist","carrot",-0.0187806776749608,"PICTURE_285"
"cars","carrot",0.0257224025085041,"PICTURE_285"
"miller","carrot",-0.0190897800712738,"PICTURE_285"
"honey","carrot",0.0773218763433655,"PICTURE_285"
"month","carrot",-0.0801896259880385,"PICTURE_285"
"shots","carrot",0.0871076380194783,"PICTURE_285"
"gods","carrot",0.00720154092952886,"PICTURE_285"
"weapon","carrot",0.03102728332758,"PICTURE_285"
"record","carrot",0.0757669565653867,"PICTURE_285"
"hotel","carrot",-0.00786839974846237,"PICTURE_285"
"danger","carrot",-0.0611801917364795,"PICTURE_285"
"agent","carrot",0.0919402520791504,"PICTURE_285"
"moment","carrot",-0.0574617130608912,"PICTURE_285"
"nation","carrot",0.0266985257286512,"PICTURE_285"
"house","carrot",-0.100111488614547,"PICTURE_285"
"toilet","carrot",-0.0783952175585207,"PICTURE_285"
"girl","carrot",0.078897266581954,"PICTURE_285"
"advice","carrot",0.0300002131391119,"PICTURE_285"
"writer","carrot",-0.0397680843132393,"PICTURE_285"
"roof","carrot",-0.0454211101421891,"PICTURE_285"
"area","carrot",-0.00733283075078323,"PICTURE_285"
"style","carrot",-0.0383675874389572,"PICTURE_285"
"leader","carrot",0.0347154041739536,"PICTURE_285"
"sake","carrot",-0.042360047181041,"PICTURE_285"
"night","carrot",0.0463983371909851,"PICTURE_285"
