"consent_key.keys","consent_key.rt","recalled","recalled_rt","recall_acc","example_recall.thisRepN","example_recall.thisTrialN","example_recall.thisN","example_recall.thisIndex","example_recall.ran","file","word","participant","date","expName","psychopyVersion","OS","frameRate","STUDY_ID","SESSION_ID","list","prac_learn_study_loop.thisRepN","prac_learn_study_loop.thisTrialN","prac_learn_study_loop.thisN","prac_learn_study_loop.thisIndex","prac_learn_study_loop.ran","image","prac_learn_test_loop.thisRepN","prac_learn_test_loop.thisTrialN","prac_learn_test_loop.thisN","prac_learn_test_loop.thisIndex","prac_learn_test_loop.ran","learn_study_loop.thisRepN","learn_study_loop.thisTrialN","learn_study_loop.thisN","learn_study_loop.thisIndex","learn_study_loop.ran","list_no","block_no","learn_test_loop.thisRepN","learn_test_loop.thisTrialN","learn_test_loop.thisN","learn_test_loop.thisIndex","learn_test_loop.ran","learn_blocks.thisRepN","learn_blocks.thisTrialN","learn_blocks.thisN","learn_blocks.thisIndex","learn_blocks.ran","block_csv","key_resp_13.keys","key_resp_13.rt","learn_blocks_loop.thisRepN","learn_blocks_loop.thisTrialN","learn_blocks_loop.thisN","learn_blocks_loop.thisIndex","learn_blocks_loop.ran","final_learn_test.thisRepN","final_learn_test.thisTrialN","final_learn_test.thisN","final_learn_test.thisIndex","final_learn_test.ran","s_im1","s_im2","s_im3","s_im4","s_im5","s_im6","s_im7","s_im8","s_im1pos","s_im2pos","s_im3pos","s_im4pos","s_im5pos","s_im6pos","s_im7pos","s_im8pos","s_tarright","search_resp.keys","search_resp.rt","search_loop.thisRepN","search_loop.thisTrialN","search_loop.thisN","search_loop.thisIndex","search_loop.ran","prac_wm_test_loop.thisRepN","prac_wm_test_loop.thisTrialN","prac_wm_test_loop.thisN","prac_wm_test_loop.thisIndex","prac_wm_test_loop.ran","wm_recalled1","wm_recall_rt1","wm_probed1","wm_recall_acc1","wm_recalled2","wm_recall_rt2","wm_probed2","wm_recall_acc2","wm_recalled3","wm_recall_rt3","wm_probed3","wm_recall_acc3","wm_recalled4","wm_recall_rt4","wm_probed4","wm_recall_acc4","prac_wm_trial_loop.thisRepN","prac_wm_trial_loop.thisTrialN","prac_wm_trial_loop.thisN","prac_wm_trial_loop.thisIndex","prac_wm_trial_loop.ran","word1","image1","file1","item_type1","word2","image2","file2","item_type2","word4","image4","file4","item_type4","word3","image3","file3","item_type3","wm_test_loop.thisRepN","wm_test_loop.thisTrialN","wm_test_loop.thisN","wm_test_loop.thisIndex","wm_test_loop.ran","wm_trial_loop.thisRepN","wm_trial_loop.thisTrialN","wm_trial_loop.thisN","wm_trial_loop.thisIndex","wm_trial_loop.ran","group","section","wm_trial","s_respright","accuracy"
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/r.png","[-0.23833333333333334,0.34908928026363867]","[-0.17833333333333334,0.34545596039627896]","[0.17833333333333334,0.33063176847531445]","[0.23833333333333334,0.41388360017785364]","[0.17833333333333334,-0.35240027182858347]","[0.23833333333333334,-0.35253903480738763]","[-0.23833333333333334,-0.32804357662459455]","[-0.17833333333333334,-0.33224284234359386]",1,0,0.647435,19,0,19,0,1,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"younger","search_alone",NA,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/t.png","stimuli/search/b.png","stimuli/search/l.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.4137372831836046]","[-0.17833333333333334,0.34896172324838437]","[0.17833333333333334,0.3798455359041707]","[0.23833333333333334,0.4027378608511122]","[0.17833333333333334,-0.41169397259741997]","[0.23833333333333334,-0.35575694729354096]","[-0.23833333333333334,-0.38188464776881903]","[-0.17833333333333334,-0.3889519385018354]",0,1,1.19637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",4,0,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/l.png","stimuli/search/t.png","[-0.23833333333333334,0.3807598911927968]","[-0.17833333333333334,0.3645467178193192]","[0.17833333333333334,0.400806381207374]","[0.23833333333333334,0.39126043112194303]","[0.17833333333333334,-0.3374027188762745]","[0.23833333333333334,-0.41517067446164113]","[-0.23833333333333334,-0.373953098927582]","[-0.17833333333333334,-0.3524539531985765]",0,1,0.79027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",5,0,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/r.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","[-0.23833333333333334,0.3873287726291376]","[-0.17833333333333334,0.3334683194661503]","[0.17833333333333334,0.391030436770089]","[0.23833333333333334,0.3693828937153044]","[0.17833333333333334,-0.3706919894965771]","[0.23833333333333334,-0.41080877678337135]","[-0.23833333333333334,-0.4054320878168045]","[-0.17833333333333334,-0.39740703217577755]",1,0,0.89331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",6,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/t.png","stimuli/search/l.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.38136061877710864]","[-0.17833333333333334,0.36049092753705314]","[0.17833333333333334,0.3304497188919392]","[0.23833333333333334,0.3516029273470044]","[0.17833333333333334,-0.36416434290444616]","[0.23833333333333334,-0.3778510273689172]","[-0.23833333333333334,-0.3930230615101498]","[-0.17833333333333334,-0.39917413415028674]",0,1,0.721355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",7,0,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/l.png","stimuli/search/t.png","[-0.23833333333333334,0.4067179722825871]","[-0.17833333333333334,0.3948748997320501]","[0.17833333333333334,0.4013827662241052]","[0.23833333333333334,0.32805592848314746]","[0.17833333333333334,-0.4059894330999523]","[0.23833333333333334,-0.35326863777155815]","[-0.23833333333333334,-0.4002695624443271]","[-0.17833333333333334,-0.38722580747655005]",0,1,1.20027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",8,0,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/r.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.3310069763212757]","[-0.17833333333333334,0.4068767943976097]","[0.17833333333333334,0.40944289612520346]","[0.23833333333333334,0.3403398362463739]","[0.17833333333333334,-0.36696855210999973]","[0.23833333333333334,-0.3799056380789613]","[-0.23833333333333334,-0.3735530878950194]","[-0.17833333333333334,-0.3426337768011227]",1,0,0.612295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",9,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/t.png","stimuli/search/r.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","[-0.23833333333333334,0.3344410337303836]","[-0.17833333333333334,0.351225637478439]","[0.17833333333333334,0.33527338290687647]","[0.23833333333333334,0.35653633539722895]","[0.17833333333333334,-0.3683804062100953]","[0.23833333333333334,-0.37222855669291033]","[-0.23833333333333334,-0.4026778002185999]","[-0.17833333333333334,-0.35688444902540944]",1,0,0.708115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",10,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/l.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","[-0.23833333333333334,0.36552039942779513]","[-0.17833333333333334,0.3500819684632656]","[0.17833333333333334,0.32539959145702324]","[0.23833333333333334,0.37180251569964073]","[0.17833333333333334,-0.3303658836954969]","[0.23833333333333334,-0.3344213903859816]","[-0.23833333333333334,-0.3504432760964293]","[-0.17833333333333334,-0.3689838127185725]",0,1,0.65394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",11,0,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/r.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.37028778913587956]","[-0.17833333333333334,0.41383548641772366]","[0.17833333333333334,0.32803180616641525]","[0.23833333333333334,0.35889570479498445]","[0.17833333333333334,-0.36833375953872227]","[0.23833333333333334,-0.4124940852410748]","[-0.23833333333333334,-0.35519939076212553]","[-0.17833333333333334,-0.37188612185080216]",1,0,0.60582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",12,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/r.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.40304206639007756]","[-0.17833333333333334,0.3307803120585735]","[0.17833333333333334,0.35325060891497584]","[0.23833333333333334,0.40902703713748245]","[0.17833333333333334,-0.40690459478910557]","[0.23833333333333334,-0.34899020290995036]","[-0.23833333333333334,-0.35255196117864673]","[-0.17833333333333334,-0.36716114739666333]",1,0,0.64593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",13,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/l.png","[-0.23833333333333334,0.3427821862071508]","[-0.17833333333333334,0.38889356855055157]","[0.17833333333333334,0.38287377597735606]","[0.23833333333333334,0.36747856806297313]","[0.17833333333333334,-0.34453868492777934]","[0.23833333333333334,-0.36901609436562544]","[-0.23833333333333334,-0.35136990999993095]","[-0.17833333333333334,-0.3517471869202593]",0,1,1.562405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",14,0,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/r.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","[-0.23833333333333334,0.351264152851056]","[-0.17833333333333334,0.33352142952454333]","[0.17833333333333334,0.379389744307008]","[0.23833333333333334,0.3689609298763161]","[0.17833333333333334,-0.35011788289191353]","[0.23833333333333334,-0.3447152803171276]","[-0.23833333333333334,-0.40117183136555773]","[-0.17833333333333334,-0.38420639369752296]",1,0,0.55047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",15,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/l.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.3847822477966039]","[-0.17833333333333334,0.3707869065828361]","[0.17833333333333334,0.3621199221017644]","[0.23833333333333334,0.335178819688132]","[0.17833333333333334,-0.3774504098432891]","[0.23833333333333334,-0.38774838938720524]","[-0.23833333333333334,-0.3362413588201557]","[-0.17833333333333334,-0.3954936352774827]",0,1,0.762005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",16,0,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/r.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.3806147774092925]","[-0.17833333333333334,0.38866071528878066]","[0.17833333333333334,0.41663632133593737]","[0.23833333333333334,0.3404270407216311]","[0.17833333333333334,-0.3955008922189668]","[0.23833333333333334,-0.3843667068117047]","[-0.23833333333333334,-0.4084787961985606]","[-0.17833333333333334,-0.4073297151129054]",1,0,0.872285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",17,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/l.png","stimuli/search/b.png","[-0.23833333333333334,0.3952772545734341]","[-0.17833333333333334,0.41414176322982976]","[0.17833333333333334,0.3274885577429144]","[0.23833333333333334,0.3686055405354446]","[0.17833333333333334,-0.3930489473100887]","[0.23833333333333334,-0.3406302453811213]","[-0.23833333333333334,-0.3727122058757786]","[-0.17833333333333334,-0.3874567053352289]",0,1,0.68862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",18,0,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ef73070d195c2437d142a72","2020-08-13_12h34.25.842","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f352527d5256d4848c45b70",6,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/r.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.36423538252176624]","[-0.17833333333333334,0.39066153830986355]","[0.17833333333333334,0.38748294732997995]","[0.23833333333333334,0.33596219361633933]","[0.17833333333333334,-0.33805155570035705]","[0.23833333333333334,-0.3600877488904032]","[-0.23833333333333334,-0.40715145827845495]","[-0.17833333333333334,-0.40613957301253595]",1,0,0.561775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",19,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5efc8799b5234603212f7416","2020-08-13_12h36.31.725","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f3525819cce854802991626",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/r.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","[-0.23833333333333334,0.38257063461714247]","[-0.17833333333333334,0.34544788359192147]","[0.17833333333333334,0.3870724446193332]","[0.23833333333333334,0.40641332626139465]","[0.17833333333333334,-0.33526908974387737]","[0.23833333333333334,-0.3277677491561582]","[-0.23833333333333334,-0.3306147679960598]","[-0.17833333333333334,-0.3764938203351228]",1,0,0.911055,4,0,4,0,1,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"younger","search_alone",NA,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5efc8799b5234603212f7416","2020-08-13_12h36.31.725","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f3525819cce854802991626",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/r.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","[-0.23833333333333334,0.4161271080103722]","[-0.17833333333333334,0.3372685028102963]","[0.17833333333333334,0.3510525516699846]","[0.23833333333333334,0.40802596582620204]","[0.17833333333333334,-0.3345532747741514]","[0.23833333333333334,-0.35853880779407166]","[-0.23833333333333334,-0.413236324016423]","[-0.17833333333333334,-0.35999772413366343]",1,0,1.36458,5,0,5,0,1,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"younger","search_alone",NA,1,1
