consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no
,,,,,,,,,,stimuli/images/PICTURE_285.png,ADVICE,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,carrot,,,,,,0,17,17,12,1,2,0
,,,,,,,,,,stimuli/images/PICTURE_469.png,ARTIST,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,stool,,,,,,0,18,18,6,1,1,0
,,,,,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,runner,,,,,,0,19,19,14,1,2,0
,,,,,,,,,,stimuli/images/PICTURE_744.png,SYSTEM,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,ring,,,,,,0,20,20,43,1,5,0
,,,,,,,,,,stimuli/images/PICTURE_314.png,GODS,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,perfume,,,,,,0,21,21,11,1,2,0
,,,,,,,,,,stimuli/images/PICTURE_311.png,BEAUTY,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,razor,,,,,,0,22,22,13,1,2,0
,,,,,,,,,,stimuli/images/PICTURE_708.png,CLIENT,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,monkey,,,,,,0,23,23,5,1,1,0
,,,,,,,,,,stimuli/images/PICTURE_356.png,DANGER,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,pawn,,,,,,0,24,24,55,1,6,0
,,,,,,,,,,stimuli/images/PICTURE_708.png,YARD,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,monkey,,,,,,0,25,25,29,1,3,0
,,,,,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,pencil,,,,,,0,26,26,1,1,1,0
,,,,,,,,,,stimuli/images/PICTURE_348.png,SPEECH,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,pepper,,,,,,0,27,27,20,1,3,0
,,,,,,,,,,stimuli/images/PICTURE_504.png,BODY,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,wheel,,,,,,0,28,28,8,1,1,0
,,,,,,,,,,stimuli/images/PICTURE_339.png,PLENTY,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,backpack,,,,,,0,29,29,0,1,1,0
,,,,,,,,,,stimuli/images/PICTURE_177.png,CARS,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,mushroom,,,,,,0,30,30,35,1,4,0
,,,,,,,,,,stimuli/images/PICTURE_248.png,DOZEN,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,cart,,,,,,0,31,31,39,1,4,0
,,,,,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,windmill,,,,,,0,32,32,32,1,4,0
,,,,,,,,,,stimuli/images/PICTURE_208.png,THING,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,microphone,,,,,,0,33,33,47,1,5,0
,,,,,,,,,,stimuli/images/PICTURE_308.png,KIND,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,dice,,,,,,0,34,34,54,1,6,0
,,,,,,,,,,stimuli/images/PICTURE_85.png,THING,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,diamond,,,,,,0,35,35,15,1,2,0
,,,,,,,,,,stimuli/images/PICTURE_744.png,SAKE,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,ring,,,,,,0,36,36,17,1,2,0
,,,,,,,,,,stimuli/images/PICTURE_453.png,PLENTY,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,scissors,,,,,,0,37,37,56,1,6,0
,,,,,,,,,,stimuli/images/PICTURE_453.png,DUDE,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,scissors,,,,,,0,38,38,27,1,3,0
,,,,,,,,,,stimuli/images/PICTURE_380.png,DEATH,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,gorilla,,,,,,0,39,39,49,1,5,0
,,,,,,,,,,stimuli/images/PICTURE_311.png,FRIEND,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,razor,,,,,,0,40,40,34,1,4,0
,,,,,,,,,,stimuli/images/PICTURE_160.png,LEADER,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,wheelbarrow,,,,,,0,41,41,3,1,1,0
,,,,,,,,,,stimuli/images/PICTURE_151.png,GIRL,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,tray,,,,,,0,42,42,19,1,2,0
,,,,,,,,,,stimuli/images/PICTURE_380.png,PHOTO,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,gorilla,,,,,,0,43,43,52,1,6,0
,,,,,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,crown,,,,,,0,44,44,45,1,5,0
,,,,,,,,,,stimuli/images/PICTURE_302.png,FAMILY,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,taxi,,,,,,0,45,45,18,1,2,0
,,,,,,,,,,stimuli/images/PICTURE_255.png,AREA,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,shovel,,,,,,0,46,46,22,1,3,0
,,,,,,,,,,stimuli/images/PICTURE_147.png,MOMENT,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,hanger,,,,,,0,47,47,51,1,6,0
,,,,,,,,,,stimuli/images/PICTURE_208.png,MONTH,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,microphone,,,,,,0,48,48,53,1,6,0
,,,,,,,,,,stimuli/images/PICTURE_667.png,PLENTY,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,daisy,,,,,,0,49,49,41,1,5,0
,,,,,,,,,,stimuli/images/PICTURE_233.png,WOMEN,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,salt,,,,,,0,50,50,38,1,4,0
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,dart,,,,,,0,51,51,50,1,6,0
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,dart,,,,,,0,52,52,40,1,5,0
,,,,,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,helmet,,,,,,0,53,53,48,1,5,0
,,,,,,,,,,stimuli/images/PICTURE_667.png,BATH,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,daisy,,,,,,0,54,54,4,1,1,0
,,,,,,,,,,stimuli/images/PICTURE_95.png,STYLE,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,suitcase,,,,,,0,55,55,25,1,3,0
,,,,,,,,,,stimuli/images/PICTURE_491.png,WRITER,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,rug,,,,,,0,56,56,57,1,6,0
,,,,,,,,,,stimuli/images/PICTURE_487.png,FLIGHT,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,basket,,,,,,0,57,57,9,1,1,0
,,,,,,,,,,stimuli/images/PICTURE_208.png,LOTS,5c83773c8a3a800001c834ba,05/07/1945,2020-09-12_08h16.37.038,proactive3.2,2020.1.2,Linux x86_64,60,5f5adea66120081ea0f57a61,5f5c75b78bceaa452ad4c083,6,,,,,,microphone,,,,,,0,58,58,10,1,2,0
